"FIPS","x","y","caves","WNS","tau"
22003,303242.535149,-759308.436667,0,Inf,116.4
22005,488975.268362,-803008.549723,0,Inf,103.3333333
22007,476355.925994,-835702.762971,0,Inf,97.25
22009,380689.774798,-709938.863202,0,Inf,116.2
22011,253698.975814,-761706.764206,1,Inf,119.1
22013,275320.200291,-572257.291011,0,Inf,138.375
22015,223781.910632,-536632.4339,0,Inf,145.7647059
22017,197846.464866,-548083.426149,0,Inf,140.952381
22019,253434.52808,-808882.973404,0,Inf,111.9166667
22021,364619.697385,-596734.466874,0,Inf,142.7272727
22023,272528.707903,-847050.497298,0,Inf,86.56666667
22025,391285.964199,-642095.984417,0,Inf,132
22027,280398.860689,-519411.419136,0,Inf,154.8
22029,410349.349121,-666367.649121,0,Inf,121.3333333
22031,213216.598231,-606415.443439,0,Inf,143.8947368
22033,470039.884247,-765099.158955,0,Inf,110.125
22035,440236.94764,-523115.243656,0,Inf,138.6666667
22037,472478.112029,-731199.617812,0,Inf,117.1111111
22039,343526.765321,-749293.607809,0,Inf,114.6
22041,405529.072115,-589988.893291,0,Inf,136.3636364
22043,325415.04236,-653920.815244,0,Inf,128.5833333
22045,411136.476623,-840421.269726,0,Inf,96.64285714
22047,447282.141249,-797529.226229,0,Inf,105.4545455
22049,321822.870672,-575545.157475,0,Inf,140.7272727
22051,566118.244828,-838257.722142,0,Inf,79.4
22053,304618.818699,-801860.448174,0,Inf,105.4615385
22055,377205.40112,-807775.616217,0,Inf,100.8
22057,541395.06459,-870402.406984,0,Inf,83.5
22059,362572.090843,-643721.036153,0,Inf,137.6
22061,313931.110015,-542270.092349,0,Inf,137.3333333
22063,505388.17633,-775156.805837,0,Inf,111
22065,443318.803441,-562317.608828,0,Inf,136.3636364
22067,390294.523697,-515782.102002,2,Inf,150.8125
22069,274446.029887,-642026.878953,0,Inf,133.32
22071,584956.136286,-811378.936518,0,Inf,78.25
22073,358442.554766,-555777.241516,0,Inf,148.1538462
22075,621632.622507,-879868.992794,0,Inf,69.05
22077,420423.910854,-749572.304032,0,Inf,111.6363636
22079,328791.38871,-697958.644596,0,Inf,122.6956522
22081,249725.716252,-603010.274078,0,Inf,144.7142857
22083,397042.112735,-558693.760582,0,Inf,137.4545455
22085,230559.005967,-659071.704156,0,Inf,128.4375
22087,618295.225903,-832189.003792,0,Inf,74.55555556
22089,543816.265351,-830588.710268,0,Inf,85.11111111
22091,504416.243214,-732159.638023,0,Inf,119
22093,502134.098768,-821813.136021,0,Inf,96.75
22095,527514.157315,-810331.464552,0,Inf,92.83333333
22097,382738.886578,-763095.6739,0,Inf,108.1875
22099,421920.608058,-812116.66989,0,Inf,101.25
22101,442012.769288,-858867.778138,0,Inf,92.5
22103,578299.129922,-772838.195793,0,Inf,106.6818182
22105,534499.197123,-751927.241308,0,Inf,115.8823529
22107,438178.206808,-603280.864195,0,Inf,137.0769231
22109,500462.498149,-891868.843206,0,Inf,81.3030303
22111,337597.555577,-515684.891347,0,Inf,150.4117647
22113,355412.265313,-848097.721694,0,Inf,89.73076923
22115,266985.42889,-710056.39084,1,Inf,121.2142857
22117,568128.629493,-724355.255007,0,Inf,108.3846154
22119,248647.66232,-532507.343537,0,Inf,151.5384615
22121,449172.807834,-774083.753925,0,Inf,106.75
22123,423136.487331,-517038.779038,0,Inf,142
22125,436449.107488,-728495.026362,0,Inf,116.25
22127,316654.728886,-615427.985945,0,Inf,144.7142857
23001,2031134.172741,1022061.397229,1,Inf,261.5555556
23003,2075816.512844,1324791.610954,1,Inf,293.1461538
23005,2028055.457212,983042.00352,1,Inf,255.5
23007,1989113.49726,1105681.295143,3,Inf,295.3611111
23009,2156484.114088,1118357.664965,8,Inf,271.7428571
23011,2057498.086011,1058916.519714,0,Inf,261
23013,2110200.149782,1045285.390721,1,Inf,250.7142857
23015,2085444.334504,1026622.776994,2,Inf,253.4
23017,1980481.057303,1044567.53624,5,5,282.8636364
23019,2111527.090331,1189384.820362,3,Inf,278.4507042
23021,2050567.058487,1221411.655008,5,Inf,290.452381
23023,2063461.2021,1011426.75452,1,Inf,262.4
23025,2009508.923366,1173593.633613,2,Inf,295.2911392
23027,2102281.193713,1083038.301754,1,Inf,264.9375
23029,2200739.359236,1172495.092197,1,Inf,274.0338983
23031,2012482.094982,938472.95166,1,Inf,257.95
24001,1463685.420611,370887.03525,23,4,221.7
24003,1652826.949762,339300.028542,0,Inf,196
24005,1639462.835921,387074.873332,2,Inf,195
24009,1665799.637568,288788.821415,0,Inf,191.6
24011,1721027.684149,333284.638613,0,Inf,184.5
24013,1605295.327134,391792.539289,2,Inf,210.125
24015,1694694.552915,411166.704122,0,Inf,200
24017,1630815.212173,273972.000798,0,Inf,199.7
24019,1712688.42734,289128.823982,0,Inf,170.9230769
24021,1575628.324355,375434.414297,0,Inf,212.6153846
24023,1417353.277278,353063.980185,10,5,233.5454545
24025,1664604.106365,403497.60401,12,Inf,193.8888889
24027,1619296.727951,358791.679564,1,Inf,192.4
24029,1694114.093884,376464.05259,0,Inf,194
24031,1598837.846147,341735.393638,0,Inf,201.9
24033,1636294.233346,314387.843853,0,Inf,197.0909091
24035,1703079.839607,356182.454591,0,Inf,191.2222222
24037,1665821.149119,262724.100777,0,Inf,170.1111111
24039,1746842.018626,255696.385106,0,Inf,140.875
24041,1698256.322494,320778.972916,0,Inf,182.5
24043,1537736.869609,383101.149079,51,5,224
24045,1749552.058877,285693.600148,0,Inf,188.875
24047,1779142.577152,274711.817286,0,Inf,185.4444444
24510,1646592.798717,369790.3195,0,Inf,171
25001,2096804.889918,758264.010052,0,Inf,215.875
25003,1847176.98905,767556.639751,82,2,255.8235294
25005,2029961.402555,747955.918046,0,Inf,231.5384615
25007,2079980.754529,717000.825533,0,Inf,213
25009,2013820.714899,847125.997236,7,Inf,239.5
25011,1888714.431617,803762.196631,17,2,262.2307692
25013,1900143.015064,754211.999698,7,2,243.2
25015,1891028.768488,775372.525885,8,Inf,255.6153846
25017,1987430.761752,815746.254913,1,3,240.7777778
25019,2127846.447485,716021.195739,0,Inf,206.5
25021,2009900.355015,785428.427802,3,3,231.4285714
25023,2049390.545298,773179.723988,0,Inf,236.4
25025,2016916.872267,809171.400609,0,Inf,224
25027,1950325.86328,792353.479268,5,Inf,243.5
26001,978959.912433,867855.311814,0,Inf,271.8571429
26003,723410.231076,1030930.842757,0,Inf,289.1666667
26005,822852.548763,614057.570495,0,Inf,212.4444444
26007,971096.66569,906192.216905,0,Inf,272.8461538
26009,853322.036768,887659.252312,0,Inf,246.3333333
26011,964438.953156,796286.513476,0,Inf,268.4285714
26013,585538.914522,1048083.89845,0,Inf,294.4736842
26015,870241.781635,619662.312458,0,Inf,242.1111111
26017,961141.124438,756127.415994,0,Inf,252
26019,789019.461558,840191.529827,0,Inf,251
26021,787159.023935,536690.751997,1,Inf,221.3333333
26023,899150.403445,546546.993474,0,Inf,237.0909091
26025,899325.476743,583776.895094,0,Inf,238.2142857
26027,822053.018041,538089.245753,0,Inf,238.8888889
26029,857046.978566,914052.674868,0,Inf,274.1428571
26031,897369.691089,942809.855252,0,Inf,286.0666667
26033,881398.180107,1036765.981477,1,Inf,289.6785714
26035,889327.393075,778414.800643,0,Inf,258.7142857
26037,922783.04997,665141.842157,0,Inf,247.5833333
26039,898960.924053,857543.684267,0,Inf,292.1666667
26041,703246.003617,976989.244586,1,Inf,285.7777778
26043,629763.613345,977714.054232,0,Inf,298.2
26045,908378.888487,624190.700937,0,Inf,243.9090909
26047,866143.836618,946991.512293,0,Inf,280.2857143
26049,994686.051129,681733.110492,0,Inf,251.8461538
26051,925753.888667,783105.970463,0,Inf,269
26053,485053.738659,1011380.261864,0,Inf,255.8636364
26055,824425.600053,846693.637681,0,Inf,258
26057,917899.385842,703693.903965,0,Inf,253.7777778
26059,937606.044857,547817.450952,0,Inf,244.6666667
26061,558648.814387,1071099.131625,0,Inf,284.9444444
26063,1036529.834475,780235.264056,0,Inf,254.3125
26065,945790.741677,628896.638245,0,Inf,236.4166667
26067,884736.934931,660671.798029,0,Inf,247.4615385
26069,980002.754947,831051.788086,0,Inf,268.9090909
26071,577186.133919,995842.883613,0,Inf,291.7916667
26073,893974.193329,739946.752693,0,Inf,250.6666667
26075,946717.760738,589612.485761,0,Inf,244.3846154
26077,856537.599894,578786.64502,0,Inf,240.0909091
26079,861155.966989,853371.111997,0,Inf,277.9
26081,845366.027249,666003.04773,1,Inf,246.6875
26083,569579.253538,1155688.28688,0,Inf,279.5384615
26085,813503.227306,770164.60193,0,Inf,193.5
26087,1031343.167851,695896.607077,0,Inf,242.25
26089,803976.032317,874512.100361,0,Inf,236
26091,980662.623648,554027.542867,0,Inf,246.7692308
26093,983145.954578,634268.441446,0,Inf,249.2
26095,803760.340236,1046428.059087,0,Inf,308.2941176
26097,841719.351325,1009684.190825,7,Inf,288.3333333
26099,1061550.467103,654293.700183,0,Inf,241.625
26101,789408.374963,806026.043554,0,Inf,263.7777778
26103,643271.55462,1026224.860632,0,Inf,296.5
26105,778551.392801,766748.950677,0,Inf,232
26107,855835.531131,735580.13834,0,Inf,261.2222222
26109,658746.413703,931632.267908,0,Inf,269.7272727
26111,930478.799332,745032.000427,0,Inf,240.5454545
26113,865444.799752,814906.983085,0,Inf,279.6666667
26115,1022916.631266,563382.887195,0,Inf,238.3333333
26117,873765.936969,700553.837656,0,Inf,260.8571429
26119,932100.750227,900378.258898,0,Inf,294.1818182
26121,793797.84841,689596.886274,0,Inf,252.9
26123,818834.295659,721796.416859,0,Inf,251.9411765
26125,1024992.966417,646115.381611,0,Inf,250.4117647
26127,780475.748361,727422.816586,0,Inf,260
26129,941705.401023,823760.200953,0,Inf,283.75
26131,512364.844298,1041192.964509,0,Inf,284.36
26133,851385.633698,774278.029563,0,Inf,225.8181818
26135,936720.235682,862105.556748,0,Inf,290.7272727
26137,894824.262314,895427.801466,0,Inf,282.5454545
26139,809644.400987,654022.014584,0,Inf,234.7692308
26141,943691.076326,936803.157948,2,Inf,278.8333333
26143,903559.226716,819063.586939,0,Inf,285.7777778
26145,962430.59206,713568.426237,0,Inf,250.5263158
26147,1077733.948871,683788.064171,0,Inf,246.5882353
26149,860249.856461,541850.127039,0,Inf,238.4
26151,1058178.392874,736706.094642,0,Inf,250.9444444
26153,756663.938183,1011079.553823,0,Inf,285.9565217
26155,959398.763194,670678.159962,0,Inf,250.2
26157,1009981.084149,735248.630969,0,Inf,257.5714286
26159,815299.781586,574636.378393,0,Inf,248.6666667
26161,994096.626307,596228.383287,0,Inf,244.6428571
26163,1038849.229682,605393.318655,0,Inf,224.1538462
26165,827154.95074,810682.897925,0,Inf,271.9166667
27001,198594.440261,1020108.702999,0,Inf,257.7
27003,215999.668304,870846.581601,0,Inf,254.3
27005,24874.054786,1053716.317039,0,Inf,265.1428571
27007,80107.426385,1169107.387804,0,Inf,270.0327869
27009,155969.305645,918327.8682,0,Inf,257.8
27011,-31299.861628,886073.026758,0,Inf,248.2727273
27013,153914.249472,732412.218601,0,Inf,235.1333333
27015,102911.713719,756174.65702,0,Inf,247.3
27017,255444.74914,1020252.97961,0,Inf,285.55
27019,173275.895373,820426.892923,0,Inf,246
27021,127979.344422,1056595.169588,0,Inf,263.2040816
27023,34680.05605,841290.580243,0,Inf,257.5
27025,241338.489901,898889.665505,0,Inf,255.25
27027,-37695.174452,1049555.940716,0,Inf,259.5
27029,47266.065415,1125778.64608,0,Inf,272.7916667
27031,412217.903615,1172719.113987,0,Inf,292.862069
27033,66060.554314,729353.375476,0,Inf,244
27035,148534.677804,1005035.316132,0,Inf,262.75
27037,233222.219918,807748.987261,0,Inf,238.5454545
27039,250388.79002,734239.225595,1,Inf,249.6666667
27041,42447.447227,942859.484873,0,Inf,259.5833333
27043,164770.39157,692927.871808,0,Inf,233.8333333
27045,314087.575683,697438.643953,173,Inf,254.5
27047,212841.587503,694121.10793,0,Inf,242
27049,259886.632135,777627.389821,2,Inf,248.2857143
27051,-993.86373,942715.538073,0,Inf,248.5555556
27053,198090.918521,841982.249817,2,Inf,237.2727273
27055,361867.184276,699262.600946,4,Inf,240.6666667
27057,82689.458132,1073400.070224,0,Inf,274.4666667
27059,211063.502372,904444.499243,0,Inf,256.25
27061,179509.562059,1119425.72432,0,Inf,288.3571429
27063,67935.416056,691482.625527,0,Inf,245.5833333
27065,210055.522057,946951.993019,0,Inf,275.1
27067,78154.316124,856254.133713,0,Inf,254.5625
27069,-58259.623711,1257275.751362,0,Inf,281.9
27071,166082.865705,1200338.191899,0,Inf,289.2545455
27073,-12632.152718,838104.170845,0,Inf,252.4210526
27075,344370.351268,1140073.999831,3,Inf,292.5681818
27077,81246.960117,1256648.604403,0,Inf,287.2857143
27079,179613.064702,770569.849962,1,Inf,233.625
27081,-21370.728467,773506.608935,0,Inf,253.0833333
27083,12669.083395,773656.742461,0,Inf,248.9166667
27085,137237.722666,819413.808374,0,Inf,252.7142857
27087,14459.18617,1096925.221926,0,Inf,279.4444444
27089,-27193.185377,1210907.610291,0,Inf,281.3
27091,116352.857275,692085.120328,0,Inf,237.2666667
27093,116009.788637,852372.408161,0,Inf,247.3636364
27095,183928.809546,945302.587022,0,Inf,269.9285714
27097,134131.77451,952733.879468,0,Inf,258.6818182
27099,260825.941473,695497.489148,0,Inf,251.6875
27101,18912.852611,730048.300724,0,Inf,249.25
27103,139764.027123,767751.922528,0,Inf,236
27105,19808.51449,691245.913552,0,Inf,250.4166667
27107,-34498.932928,1097071.711439,0,Inf,264.1333333
27109,287452.570273,733266.607249,31,Inf,248.7272727
27111,22185.881997,995616.150176,0,Inf,251.3333333
27113,-2445.00733,1178714.089369,0,Inf,239.3076923
27115,252068.675193,968051.911374,1,Inf,282.5416667
27117,-20655.963162,730131.170127,0,Inf,256.9166667
27119,-31086.184744,1146587.459941,0,Inf,267.925
27121,43355.517465,904252.152892,0,Inf,256.0625
27123,227864.029962,841399.047467,2,Inf,234.3333333
27125,-7200.947789,1156840.131184,0,Inf,255.2
27127,59354.624893,772825.780641,0,Inf,250.8125
27129,83141.65727,809068.61413,0,Inf,255.5555556
27131,215295.81347,770944.103401,0,Inf,243.5833333
27133,-20304.51788,691293.284486,0,Inf,253.6666667
27135,13946.366171,1256717.004739,0,Inf,280.7241379
27137,267197.787796,1132845.704432,0,Inf,292.7461538
27139,195658.458333,802413.934395,1,Inf,232.4444444
27141,174617.072875,890076.369008,0,Inf,252
27143,139643.532363,793215.503525,0,Inf,244.3076923
27145,108239.711691,901205.1358,0,Inf,256.09375
27147,221559.395901,733251.816575,0,Inf,243.75
27149,-19.174378,904116.145655,0,Inf,251.25
27151,25194.190168,870487.664101,0,Inf,252.3636364
27153,85380.040013,958411.561498,0,Inf,271.25
27155,-36761.696822,924830.120646,0,Inf,253.6363636
27157,299205.779538,764596.063026,14,Inf,250
27159,79094.445176,1015454.313462,0,Inf,263.3333333
27161,192732.240362,732428.987884,0,Inf,239.75
27163,244783.240553,848837.120919,1,Inf,242.75
27165,110781.372012,725912.377602,0,Inf,238.8333333
27167,-35650.551591,989675.699799,0,Inf,237.1764706
27169,338180.846317,732511.283329,43,Inf,238.25
27171,159265.921752,860157.591066,0,Inf,240.8
27173,9955.782899,806944.810094,0,Inf,257.8181818
28001,439357.765113,-660729.013906,0,Inf,124.1111111
28003,673017.417381,-266950.437235,0,Inf,179.5714286
28005,492699.04867,-693416.363693,0,Inf,123.75
28007,593165.479983,-475463.394372,2,Inf,157.2857143
28009,617928.490617,-278738.791796,2,Inf,176.2857143
28011,469064.22467,-401996.01736,0,Inf,138.55
28013,611205.313546,-376486.537227,2,Inf,161.6363636
28015,561395.303214,-435707.957484,0,Inf,156.1666667
28017,647032.905798,-377223.35725,0,Inf,175.6363636
28019,622972.502379,-444635.940499,0,Inf,165.125
28021,478218.257581,-605271.24318,1,Inf,137.3
28023,686516.086522,-583476.71672,1,Inf,132
28025,661900.927381,-404810.709468,0,Inf,167.1666667
28027,492524.005903,-352180.050202,0,Inf,155.6363636
28029,521980.093794,-613778.647003,1,Inf,131.75
28031,608586.825122,-635215.020666,0,Inf,146.5714286
28033,542450.297613,-276587.312568,0,Inf,156.5
28035,639956.76711,-682752.078998,0,Inf,133.9
28037,482709.17424,-660261.067295,0,Inf,123.7777778
28039,700486.830524,-714271.14672,0,Inf,126
28041,698451.288611,-675334.960613,0,Inf,144.375
28043,569674.604653,-398900.25423,0,Inf,157
28045,623747.432434,-768932.850261,0,Inf,107.25
28047,659595.675443,-756117.463038,0,Inf,107.2727273
28049,520723.916889,-569964.350668,0,Inf,127.8823529
28051,547291.420523,-472968.396614,0,Inf,145.6666667
28053,507159.378481,-473899.932755,0,Inf,134.3333333
28055,464937.762408,-520297.762541,0,Inf,139.4
28057,697200.682599,-332486.006776,0,Inf,176.25
28059,705048.986141,-750033.525685,0,Inf,114.9333333
28061,646491.829982,-589440.167189,1,Inf,146.5384615
28063,468555.720491,-632388.653307,0,Inf,131.2222222
28065,583731.705446,-643955.198069,0,Inf,142.875
28067,644872.783499,-633852.206991,2,Inf,147.0625
28069,684858.898062,-504324.611838,0,Inf,161.8235294
28071,594057.655698,-331780.048834,0,Inf,157.5
28073,615954.773897,-682184.507365,0,Inf,128.9
28075,685894.341704,-543433.647133,1,Inf,151.6666667
28077,557245.263494,-648340.484,0,Inf,139
28079,602823.959726,-510422.434481,0,Inf,134.6
28081,668050.089921,-335125.493852,0,Inf,166.25
28083,526089.111133,-424610.570598,0,Inf,142.0909091
28085,524362.696598,-651179.616046,0,Inf,135
28087,695839.960442,-422270.420346,0,Inf,153.9
28089,556393.616541,-526699.088031,0,Inf,142.2142857
28091,586359.443834,-681979.155008,0,Inf,128
28093,589616.821062,-286070.163417,0,Inf,175.9230769
28095,689921.830952,-376688.420773,0,Inf,169.4666667
28097,589471.752968,-429098.901882,0,Inf,171.1111111
28099,640656.956471,-507830.338972,0,Inf,148.9166667
28101,643366.213408,-547085.68063,0,Inf,159.8333333
28103,688393.48668,-464264.341125,0,Inf,157.4285714
28105,657302.910001,-431512.157359,0,Inf,163.2727273
28107,551554.128507,-333105.924558,0,Inf,158.6
28109,612068.173377,-731259.197427,0,Inf,106.6666667
28111,665168.074603,-682282.44674,0,Inf,140.7272727
28113,531365.402143,-691206.161359,0,Inf,126.1111111
28115,636626.280828,-342965.67094,0,Inf,160.6666667
28117,678519.390621,-296714.457984,0,Inf,172.2222222
28119,521730.065429,-347967.738876,0,Inf,153.125
28121,566560.064191,-567573.2192,1,Inf,143.3125
28123,603742.330051,-549275.081172,0,Inf,145.8888889
28125,482403.187357,-506981.49286,0,Inf,139.125
28127,570280.623874,-606996.836383,0,Inf,151.9166667
28129,609220.646484,-592678.406912,6,Inf,155.9333333
28131,656398.233977,-725888.35986,0,Inf,119.5
28133,498897.461003,-421116.034832,0,Inf,138.75
28135,534387.034529,-379849.370674,0,Inf,120.8181818
28137,551289.131744,-301157.117674,0,Inf,167.4285714
28139,643480.441902,-281236.421016,2,Inf,174.75
28141,703792.822414,-280444.432735,3,Inf,182.4444444
28143,511384.145133,-305981.650401,0,Inf,155.6666667
28145,637329.010284,-313841.987696,6,Inf,166
28147,559670.661393,-692523.342224,0,Inf,125.2857143
28149,481636.800541,-562007.610042,1,Inf,132.6363636
28151,468571.184565,-459718.323289,0,Inf,131.8235294
28153,689278.905456,-627990.465071,14,Inf,151.6875
28155,618675.246081,-413365.341558,0,Inf,175.7142857
28157,443818.116073,-697572.600493,0,Inf,118.0666667
28159,645224.586669,-469544.772994,1,Inf,156.4
28161,575756.705341,-369601.465213,0,Inf,137.5
28163,521941.482206,-512689.005619,0,Inf,139.8888889
29001,286821.857701,306686.093949,0,Inf,210.1666667
29003,101199.033725,278703.867259,0,Inf,212.3333333
29005,48487.728194,328655.610955,0,Inf,215.4
29007,356740.300701,199720.174804,0,Inf,198.5454545
29009,192106.228192,-86359.861708,122,Inf,179.8125
29011,144699.027947,1518.163127,14,Inf,194.25
29013,144034.128576,86260.983755,2,Inf,186.25
29015,234665.795877,92431.965074,40,Inf,177.6666667
29017,524052.362948,-3541.790397,4,Inf,195.9090909
29019,316550.220345,173520.636991,101,Inf,195.0769231
29021,101451.497596,242843.538972,0,Inf,203.7142857
29023,494295.235198,-73523.360093,4,Inf,181.6666667
29025,171505.133392,243462.619692,0,Inf,214
29027,350480.465455,158134.785064,17,Inf,198.6666667
29029,281314.213222,63713.144513,145,Inf,183.8571429
29031,553891.856887,4210.360013,33,Inf,195.4545455
29033,214390.209348,219481.26473,0,Inf,204.2857143
29035,444500.534893,-50385.222555,66,Inf,193.1818182
29037,142791.464532,129894.380064,1,Inf,177.5333333
29039,187006.908416,27228.063522,19,Inf,189.125
29041,259823.383307,229058.241334,0,Inf,206.5384615
29043,247769.654321,-55909.425851,206,Inf,155.375
29045,358570.621388,333924.964595,0,Inf,212.5
29047,134715.258429,203459.681414,1,Inf,196.5
29049,135741.084706,236653.439511,0,Inf,204.4444444
29051,321436.364191,119709.909265,20,Inf,196.75
29053,274455.143038,154910.048523,11,Inf,200.8888889
29055,408657.073983,62898.651217,191,Inf,196.0714286
29057,188538.719396,-5401.208505,55,Inf,195.7777778
29059,260394.286814,22101.73744,23,Inf,192.5555556
29061,170353.124759,277621.613932,0,Inf,212.3636364
29063,134929.431404,269125.920135,0,Inf,212.4
29065,392668.188697,21237.351371,93,Inf,180
29067,308483.824745,-57816.413653,92,Inf,198.1666667
29069,526009.073778,-121472.919908,0,Inf,167.0909091
29071,426066.220118,113701.571984,85,Inf,206.3888889
29073,388339.167601,114293.45645,10,Inf,207.2
29075,134201.442248,304953.777464,0,Inf,214.125
29077,233251.324449,-23932.557088,328,Inf,178.3571429
29079,205771.903079,295613.547686,0,Inf,213.3333333
29081,169048.723119,321711.232245,0,Inf,214.45
29083,191253.813507,101747.991139,22,Inf,190
29085,234379.227718,52805.853864,20,Inf,176.8888889
29087,66059.1308,291259.252872,0,Inf,215.7272727
29089,283720.961614,187926.220002,2,Inf,201.7
29091,363599.599056,-73428.833279,34,Inf,199.7368421
29093,457606.396069,19785.327584,23,Inf,189.6363636
29095,142049.620976,170022.650423,8,Inf,198.9
29097,146033.241266,-31856.843878,27,Inf,189.0833333
29099,472833.428432,100554.613527,151,Inf,201.7692308
29101,189747.478521,141953.437697,2,Inf,199.2222222
29103,325493.266108,301301.658598,2,Inf,206.4
29105,297868.732603,23058.442445,75,Inf,190.6666667
29107,190183.620457,178437.036817,1,Inf,205
29109,190532.830087,-42102.676034,38,Inf,196.9333333
29111,361607.95653,299210.872509,0,Inf,205.8
29113,432072.69509,186343.10811,33,Inf,194.3846154
29115,245226.278107,269262.054132,0,Inf,211.1666667
29117,208120.857292,258414.733282,0,Inf,209.7
29119,146301.09137,-96349.192272,8,Inf,186.25
29121,291071.935192,266050.326186,0,Inf,209.3157895
29123,495295.546839,12302.65878,20,Inf,199.8
29125,353756.301679,81828.038706,33,Inf,196.1
29127,371614.059347,266287.957579,16,Inf,201.25
29129,204483.089311,330146.301095,0,Inf,207.5
29131,309971.063789,85734.244103,64,Inf,192.4166667
29133,592396.369359,-54156.866358,0,Inf,173.4
29135,294252.582769,131812.588398,2,Inf,197.1
29137,340621.814983,230980.266734,2,Inf,195.1666667
29139,389578.646052,169926.846792,8,Inf,194
29141,269358.937238,107686.900085,30,Inf,194.0769231
29143,562143.218755,-82324.411089,0,Inf,165.3636364
29145,146572.090071,-65347.192765,54,Inf,187.9166667
29147,94096.262623,321212.768768,0,Inf,219.5
29149,407300.162765,-81029.174037,124,Inf,196.9333333
29151,357550.154871,115623.673086,21,Inf,203.8461538
29153,314827.139208,-89424.569093,65,Inf,196.3333333
29155,553065.944468,-125779.31402,0,Inf,164.8
29157,537637.406121,39783.244858,648,Inf,200.6666667
29159,233709.22747,141019.771353,5,Inf,203.1666667
29161,366151.261017,50253.820631,133,Inf,195
29163,411599.709277,217462.617718,36,4,200.25
29165,104527.860433,211921.619053,0,Inf,188.7272727
29167,226882.989743,16546.495155,37,Inf,195.125
29169,330552.057358,42945.077408,304,Inf,197.7
29171,250289.721369,337808.524024,0,Inf,209.6666667
29173,381507.451099,235490.339764,39,Inf,189
29175,298744.208692,222914.449851,6,Inf,204
29177,171404.954314,209697.191966,0,Inf,208.8181818
29179,441348.816545,-3359.025854,63,Inf,179.4
29181,454007.435257,-82772.886698,6,Inf,194.0909091
29183,459526.651512,158481.909667,0,Inf,193.25
29185,193223.54041,62452.790628,63,Inf,182.2142857
29186,504774.240052,58801.308074,72,Inf,202.7777778
29187,481632.371801,51078.410389,19,Inf,203.4285714
29189,478686.963016,142028.826006,118,Inf,186.8888889
29195,240461.862184,186721.94975,4,Inf,204.4375
29197,292037.863125,338193.71746,0,Inf,215.5
29199,323899.854408,337413.191139,0,Inf,215.75
29201,566805.67079,-32189.378052,0,Inf,183
29203,404639.623358,-28285.164738,444,4,198.5238095
29205,332866.594443,264366.779703,1,Inf,209.1111111
29207,534684.057393,-55080.009122,3,Inf,181.5
29209,225047.899261,-81393.314062,176,Inf,185.5
29211,243739.907314,307500.873212,0,Inf,213.3333333
29213,262057.268836,-90621.465733,129,Inf,199
29215,354099.70437,-12990.392122,145,Inf,196.45
29217,144597.258734,40627.460215,41,Inf,188.8125
29219,416610.030452,152654.348912,16,Inf,190.7
29221,445578.782098,63842.185806,76,Inf,199.4210526
29223,486952.052635,-29033.157505,18,Inf,189.8
29225,274890.037879,-21279.033292,80,Inf,183.2
29227,132912.116981,334968.783284,0,Inf,218.8
29229,310110.249169,-19944.288367,58,Inf,194.6428571
29510,495251.293261,143794.21259,0,Inf,178
30001,-1321550.36251,971846.375896,11,Inf,343.7155963
30003,-896854.84683,940395.674873,7,Inf,289.0204082
30005,-965447.331071,1284762.298155,0,Inf,302.382716
30007,-1191031.01335,1084354.849063,10,Inf,317.75
30009,-1019246.43947,934046.2903,32,Inf,304.0243902
30011,-666196.165842,926279.518832,2,Inf,282.5396825
30013,-1162862.51779,1189186.292099,18,Inf,309.26
30015,-1084083.70602,1240445.929728,0,Inf,292.1428571
30017,-738726.639687,1015534.68258,0,Inf,285.4533333
30019,-708806.718574,1293468.627503,0,Inf,307.1724138
30021,-675916.745513,1122436.882663,0,Inf,277.2173913
30023,-1315732.58945,1075719.88054,1,Inf,345.4615385
30025,-648773.996676,1015781.042736,0,Inf,280.90625
30027,-1003080.69074,1159881.615096,42,Inf,297.0731707
30029,-1344431.6713,1332268.959933,20,Inf,328.3861386
30031,-1179957.8683,993236.891108,15,Inf,329.254902
30033,-834608.058303,1140049.389751,0,Inf,280.5384615
30035,-1258114.61122,1361916.056845,1,Inf,292.2241379
30037,-1013255.32147,1062211.148329,0,Inf,297.6
30039,-1336823.45832,1118055.122069,8,Inf,346.09375
30041,-1047826.89596,1318729.001638,0,Inf,303.0357143
30043,-1239840.30849,1071941.919378,6,Inf,326.125
30045,-1084804.56724,1147405.867103,18,Inf,307.8055556
30047,-1359590.00935,1261871.935301,1,Inf,307.1818182
30049,-1243792.36667,1181971.111445,33,Inf,320.1884058
30051,-1116100.55289,1321499.827952,3,Inf,307.3703704
30053,-1437464.92177,1378304.255674,1,Inf,328.3194444
30055,-739608.145162,1170198.949313,0,Inf,279.7254902
30057,-1242449.1025,976436.618687,8,Inf,332.3142857
30059,-1139377.3239,1105874.562664,17,Inf,335.72
30061,-1440167.51656,1222758.062848,1,Inf,324.16
30063,-1361976.20108,1192895.38847,0,Inf,324.6470588
30065,-952069.596349,1067505.186002,2,Inf,288.7428571
30067,-1131226.88385,979499.43423,9,Inf,320.4074074
30069,-932487.03293,1134247.709682,0,Inf,285.7941176
30071,-890576.760417,1254992.038269,6,Inf,289.1188119
30073,-1211147.56188,1300136.518828,0,Inf,315.0645161
30075,-752849.756856,921031.278061,0,Inf,289.0655738
