"","d","theta","rho","offsets","logsdcounty","logsdyears","dgr","thetagr","rhogr","offsetsgr","logsdcountygr","logsdyearsgr"
"548",35,2,0.75,1.01,0,0,8.13692545882283e-36,1.66089296655904e-34,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"549",60,2,0.75,1.01,0,0,1.56940937415976e-57,5.16520877443467e-56,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"550",85,2,0.75,1.01,0,0,3.02699809180387e-79,1.37461432531472e-77,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"551",110,2,0.75,1.01,0,0,5.83832210935356e-101,3.38107743462913e-99,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"552",135,2,0.75,1.01,0,0,1.12606628807803e-122,7.9288354480925e-121,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"553",160,2,0.75,1.01,0,0,2.17190018192779e-144,1.8007615392449e-142,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"554",10,2.25,0.75,1.01,0,0,9.05885060191698e-16,6.37934105886467e-15,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"555",35,2.25,0.75,1.01,0,0,3.37293902566242e-40,6.12297035247846e-39,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"556",60,2.25,0.75,1.01,0,0,1.25586767800648e-64,3.6752127317173e-63,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"557",85,2.25,0.75,1.01,0,0,4.67605139808776e-89,1.88797642144055e-87,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"558",110,2.25,0.75,1.01,0,0,1.74106373310494e-113,8.96413704133173e-112,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"559",135,2.25,0.75,1.01,0,0,6.48261249646037e-138,4.05796400518571e-136,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"560",160,2.25,0.75,1.01,0,0,2.41371203019196e-162,1.77911757820681e-160,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"561",10,2.5,0.75,1.01,0,0,1.91316844066054e-17,1.21352365054538e-16,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"562",35,2.5,0.75,1.01,0,0,1.37514371815277e-44,2.24739803168361e-43,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"563",60,2.5,0.75,1.01,0,0,9.88423290592253e-72,2.60380394384604e-70,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"564",85,2.5,0.75,1.01,0,0,7.10457087858178e-99,2.58201453182528e-97,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"565",110,2.5,0.75,1.01,0,0,5.10661048249349e-126,2.36655673843373e-124,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"566",135,2.5,0.75,1.01,0,0,3.67052015745647e-153,2.06808134664223e-151,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"567",160,2.5,0.75,1.01,0,0,2.63828977606198e-180,1.75032071143493e-178,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"568",10,0.5,1,1.01,0,0,0.000117910979502531,0.00345439411797319,-0.496434194709049,24.4492044586124,-79.1510968859086,22.3423564173878
"569",35,0.5,1,1.01,0,0,4.3939092250049e-10,3.48421966506226e-08,-0.496601639669721,24.4489783266724,-79.1511061403969,22.3422911551062
"570",60,0.5,1,1.01,0,0,1.63745757480785e-15,2.11717661385646e-13,-0.496601640293521,24.4489783258313,-79.1511061404314,22.3422911548627
"571",85,0.5,1,1.01,0,0,6.1022364653021e-21,1.09411011765298e-18,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"572",110,0.5,1,1.01,0,0,2.27409188801912e-26,5.21441488456437e-24,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"573",135,0.5,1,1.01,0,0,8.47475174808496e-32,2.36696916441396e-29,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"574",160,0.5,1,1.01,0,0,3.15824604845808e-37,1.03999961690046e-34,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"575",10,0.75,1,1.01,0,0,4.1727947586458e-06,8.47824538357051e-05,-0.496597689105475,24.4489836662905,-79.1511059333953,22.3422927292376
"576",35,0.75,1,1.01,0,0,3.00196121888429e-14,1.61058939589694e-12,-0.496601640293498,24.4489783258316,-79.1511061404314,22.3422911548627
"577",60,0.75,1,1.01,0,0,2.15965083605321e-22,1.87856304914914e-20,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"578",85,0.75,1,1.01,0,0,1.55368154136198e-30,1.86935709526391e-28,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"579",110,0.75,1,1.01,0,0,1.11773916953193e-38,1.71742008562841e-36,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"580",135,0.75,1,1.01,0,0,8.04116427881794e-47,1.50357366579033e-44,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"581",160,0.75,1,1.01,0,0,5.78492055405177e-55,1.274521582394e-52,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"582",10,1,1,1.01,0,0,1.18753593757923e-07,1.84153805351512e-06,-0.496601555946825,24.4489784399237,-79.151106136272,22.3422911890985
"583",35,1,1,1.01,0,0,1.64924321764174e-18,6.68062571338895e-17,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"584",60,1,1,1.01,0,0,2.29045972262805e-29,1.5004164795608e-27,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"585",85,1,1,1.01,0,0,3.18097760528202e-40,2.87901438554128e-38,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"586",110,1,1,1.01,0,0,4.41772384178641e-51,5.10278997772867e-49,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"587",135,1,1,1.01,0,0,6.13531007256438e-62,8.62055359468073e-60,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"588",160,1,1,1.01,0,0,8.52068418819208e-73,1.41023474878323e-70,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"589",10,1.25,1,1.01,0,0,3.01502780728587e-09,3.7752900813315e-08,-0.496601638580295,24.4489783281483,-79.1511061403528,22.3422911555694
"590",35,1.25,1,1.01,0,0,8.08330121078083e-23,2.62881697289895e-21,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"591",60,1.25,1,1.01,0,0,2.16713618105487e-36,1.13821408341423e-34,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"592",85,1.25,1,1.01,0,0,5.81010048341812e-50,4.21357645668079e-48,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"593",110,1.25,1,1.01,0,0,1.55769018682445e-63,1.44119951512047e-61,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"594",135,1.25,1,1.01,0,0,4.17617341568222e-77,4.69909615741971e-75,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"595",160,1.25,1,1.01,0,0,1.11963370799714e-90,1.48375623891151e-88,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"596",10,1.5,1,1.01,0,0,7.14608534900218e-11,7.49733210892745e-10,-0.496601640259877,24.4489783258773,-79.15110614043,22.3422911548775
"597",35,1.5,1,1.01,0,0,3.69849577997816e-27,1.00444451059339e-25,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"598",60,1.5,1,1.01,0,0,1.91417683480029e-43,8.38885253951896e-42,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"599",85,1.5,1,1.01,0,0,9.90692749934083e-60,5.99285135860768e-58,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"600",110,1.5,1,1.01,0,0,5.12738482113286e-76,3.95619732166228e-74,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"601",135,1.5,1,1.01,0,0,2.65370621776866e-92,2.48983605483504e-90,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"602",160,1.5,1,1.01,0,0,1.37344024992999e-108,1.51753505404437e-106,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"603",10,1.75,1,1.01,0,0,1.6190876423978e-12,1.46089430565652e-11,-0.496601640293219,24.4489783258324,-79.1511061404314,22.3422911548631
"604",35,1.75,1,1.01,0,0,1.61765824191876e-31,3.77054491068374e-30,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"605",60,1.75,1,1.01,0,0,1.61623010337624e-50,6.07611625851393e-49,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"606",85,1.75,1,1.01,0,0,1.61480322565606e-69,8.37761375166601e-68,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"607",110,1.75,1,1.01,0,0,1.61337760764518e-88,1.06750427863e-86,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"608",135,1.75,1,1.01,0,0,1.61195324823139e-107,1.29684087522218e-105,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"609",160,1.75,1,1.01,0,0,1.6105301463036e-126,1.52577170328934e-124,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"610",10,2,1,1.01,0,0,3.55559100027231e-14,2.81312370653155e-13,-0.496601640293509,24.4489783258314,-79.1511061404314,22.3422911548627
"611",35,2,1,1.01,0,0,6.85784560119686e-36,1.39981189227727e-34,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"612",60,2,1,1.01,0,0,1.32270686606691e-57,4.35327055699146e-56,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"613",85,2,1,1.01,0,0,2.55117066682735e-79,1.15853332584772e-77,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"614",110,2,1,1.01,0,0,4.92057003577327e-101,2.84959223056156e-99,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"615",135,2,1,1.01,0,0,9.49054870839321e-123,6.6824691700041e-121,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"616",160,2,1,1.01,0,0,1.83048943784081e-144,1.51769231929697e-142,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"617",10,2.25,1,1.01,0,0,7.63474934361747e-16,5.37648734349523e-15,-0.496601640293532,24.4489783258313,-79.1511061404314,22.3422911548627
"618",35,2.25,1,1.01,0,0,2.84269441498339e-40,5.16041081991433e-39,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"619",60,2.25,1,1.01,0,0,1.05843835511553e-64,3.0974509507902e-63,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"620",85,2.25,1,1.01,0,0,3.94095033808343e-89,1.5911768350585e-87,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"621",110,2.25,1,1.01,0,0,1.46735891534699e-113,7.55492794267028e-112,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"622",135,2.25,1,1.01,0,0,5.46351007177491e-138,3.42003068356387e-136,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"623",160,2.25,1,1.01,0,0,2.03426319165596e-162,1.49943085576102e-160,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"624",10,2.5,1,1.01,0,0,1.6123968390269e-17,1.02274487983326e-16,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"625",35,2.5,1,1.01,0,0,1.15895565556773e-44,1.8940823526661e-43,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"626",60,2.5,1,1.01,0,0,8.3303202974711e-72,2.19445708442421e-70,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"627",85,2.5,1,1.01,0,0,5.98765241146913e-99,2.17609309700467e-97,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"628",110,2.5,1,1.01,0,0,4.30379386630029e-126,1.99450760914467e-124,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"629",135,2.5,1,1.01,0,0,3.09347309608762e-153,1.74295584675157e-151,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
"630",160,2.5,1,1.01,0,0,2.22352094303345e-180,1.47515071503041e-178,-0.496601640293531,24.4489783258313,-79.1511061404314,22.3422911548627
