id,year,county,yc,incidence
252099,2017,Kendall-Texas,2017-Kendall-Texas,1
251809,2018,Kendall-Texas,2018-Kendall-Texas,1
252399,2006,Comal-Texas,2006-Comal-Texas,0
252378,2007,Comal-Texas,2007-Comal-Texas,0
252372,2008,Comal-Texas,2008-Comal-Texas,0
252368,2009,Comal-Texas,2009-Comal-Texas,0
252367,2010,Comal-Texas,2010-Comal-Texas,0
252380,2011,Comal-Texas,2011-Comal-Texas,0
252365,2012,Comal-Texas,2012-Comal-Texas,0
252396,2013,Comal-Texas,2013-Comal-Texas,0
252390,2014,Comal-Texas,2014-Comal-Texas,0
252359,2015,Comal-Texas,2015-Comal-Texas,0
252366,2016,Comal-Texas,2016-Comal-Texas,0
252650,2017,Comal-Texas,2017-Comal-Texas,0
252360,2018,Comal-Texas,2018-Comal-Texas,1
252950,2006,Bandera-Texas,2006-Bandera-Texas,0
252929,2007,Bandera-Texas,2007-Bandera-Texas,0
252923,2008,Bandera-Texas,2008-Bandera-Texas,0
252919,2009,Bandera-Texas,2009-Bandera-Texas,0
252918,2010,Bandera-Texas,2010-Bandera-Texas,0
252931,2011,Bandera-Texas,2011-Bandera-Texas,0
252916,2012,Bandera-Texas,2012-Bandera-Texas,0
252947,2013,Bandera-Texas,2013-Bandera-Texas,0
252941,2014,Bandera-Texas,2014-Bandera-Texas,0
252910,2015,Bandera-Texas,2015-Bandera-Texas,0
252917,2016,Bandera-Texas,2016-Bandera-Texas,0
253201,2017,Bandera-Texas,2017-Bandera-Texas,0
252911,2018,Bandera-Texas,2018-Bandera-Texas,1
253501,2006,Bexar-Texas,2006-Bexar-Texas,0
253480,2007,Bexar-Texas,2007-Bexar-Texas,0
253474,2008,Bexar-Texas,2008-Bexar-Texas,0
253470,2009,Bexar-Texas,2009-Bexar-Texas,0
253469,2010,Bexar-Texas,2010-Bexar-Texas,0
253482,2011,Bexar-Texas,2011-Bexar-Texas,0
253467,2012,Bexar-Texas,2012-Bexar-Texas,0
253498,2013,Bexar-Texas,2013-Bexar-Texas,0
253492,2014,Bexar-Texas,2014-Bexar-Texas,0
253461,2015,Bexar-Texas,2015-Bexar-Texas,0
253468,2016,Bexar-Texas,2016-Bexar-Texas,0
253752,2017,Bexar-Texas,2017-Bexar-Texas,0
253462,2018,Bexar-Texas,2018-Bexar-Texas,1
254052,2006,Victoria-Texas,2006-Victoria-Texas,0
254031,2007,Victoria-Texas,2007-Victoria-Texas,0
254025,2008,Victoria-Texas,2008-Victoria-Texas,0
254021,2009,Victoria-Texas,2009-Victoria-Texas,0
254020,2010,Victoria-Texas,2010-Victoria-Texas,0
254033,2011,Victoria-Texas,2011-Victoria-Texas,0
254018,2012,Victoria-Texas,2012-Victoria-Texas,0
254049,2013,Victoria-Texas,2013-Victoria-Texas,0
254043,2014,Victoria-Texas,2014-Victoria-Texas,0
254012,2015,Victoria-Texas,2015-Victoria-Texas,0
254019,2016,Victoria-Texas,2016-Victoria-Texas,0
254303,2017,Victoria-Texas,2017-Victoria-Texas,0
254013,2018,Victoria-Texas,2018-Victoria-Texas,1
254603,2006,Frio-Texas,2006-Frio-Texas,0
254582,2007,Frio-Texas,2007-Frio-Texas,0
254576,2008,Frio-Texas,2008-Frio-Texas,0
254572,2009,Frio-Texas,2009-Frio-Texas,0
254571,2010,Frio-Texas,2010-Frio-Texas,0
254584,2011,Frio-Texas,2011-Frio-Texas,0
254569,2012,Frio-Texas,2012-Frio-Texas,0
254600,2013,Frio-Texas,2013-Frio-Texas,0
254594,2014,Frio-Texas,2014-Frio-Texas,0
254563,2015,Frio-Texas,2015-Frio-Texas,0
254570,2016,Frio-Texas,2016-Frio-Texas,0
254854,2017,Frio-Texas,2017-Frio-Texas,0
254564,2018,Frio-Texas,2018-Frio-Texas,1
255154,2006,Baraga-Michigan,2006-Baraga-Michigan,0
255133,2007,Baraga-Michigan,2007-Baraga-Michigan,0
255127,2008,Baraga-Michigan,2008-Baraga-Michigan,0
255123,2009,Baraga-Michigan,2009-Baraga-Michigan,0
255122,2010,Baraga-Michigan,2010-Baraga-Michigan,0
255135,2011,Baraga-Michigan,2011-Baraga-Michigan,0
255120,2012,Baraga-Michigan,2012-Baraga-Michigan,0
255151,2013,Baraga-Michigan,2013-Baraga-Michigan,0
255145,2014,Baraga-Michigan,2014-Baraga-Michigan,0
255114,2015,Baraga-Michigan,2015-Baraga-Michigan,0
255121,2016,Baraga-Michigan,2016-Baraga-Michigan,1
255405,2017,Baraga-Michigan,2017-Baraga-Michigan,1
255115,2018,Baraga-Michigan,2018-Baraga-Michigan,1
255705,2006,Emmet-Michigan,2006-Emmet-Michigan,0
255684,2007,Emmet-Michigan,2007-Emmet-Michigan,0
255678,2008,Emmet-Michigan,2008-Emmet-Michigan,0
255674,2009,Emmet-Michigan,2009-Emmet-Michigan,0
255673,2010,Emmet-Michigan,2010-Emmet-Michigan,0
255686,2011,Emmet-Michigan,2011-Emmet-Michigan,0
255671,2012,Emmet-Michigan,2012-Emmet-Michigan,0
255702,2013,Emmet-Michigan,2013-Emmet-Michigan,0
255696,2014,Emmet-Michigan,2014-Emmet-Michigan,1
255665,2015,Emmet-Michigan,2015-Emmet-Michigan,1
255672,2016,Emmet-Michigan,2016-Emmet-Michigan,1
255956,2017,Emmet-Michigan,2017-Emmet-Michigan,1
255666,2018,Emmet-Michigan,2018-Emmet-Michigan,1
256256,2006,Grand Traverse-Michigan,2006-Grand Traverse-Michigan,0
256235,2007,Grand Traverse-Michigan,2007-Grand Traverse-Michigan,0
256229,2008,Grand Traverse-Michigan,2008-Grand Traverse-Michigan,0
256225,2009,Grand Traverse-Michigan,2009-Grand Traverse-Michigan,0
256224,2010,Grand Traverse-Michigan,2010-Grand Traverse-Michigan,0
256237,2011,Grand Traverse-Michigan,2011-Grand Traverse-Michigan,0
256222,2012,Grand Traverse-Michigan,2012-Grand Traverse-Michigan,0
256253,2013,Grand Traverse-Michigan,2013-Grand Traverse-Michigan,0
256247,2014,Grand Traverse-Michigan,2014-Grand Traverse-Michigan,1
256216,2015,Grand Traverse-Michigan,2015-Grand Traverse-Michigan,1
256223,2016,Grand Traverse-Michigan,2016-Grand Traverse-Michigan,1
256507,2017,Grand Traverse-Michigan,2017-Grand Traverse-Michigan,1
256217,2018,Grand Traverse-Michigan,2018-Grand Traverse-Michigan,1
256807,2006,Calumet-Wisconsin,2006-Calumet-Wisconsin,0
256786,2007,Calumet-Wisconsin,2007-Calumet-Wisconsin,0
256780,2008,Calumet-Wisconsin,2008-Calumet-Wisconsin,0
256776,2009,Calumet-Wisconsin,2009-Calumet-Wisconsin,0
256775,2010,Calumet-Wisconsin,2010-Calumet-Wisconsin,0
256788,2011,Calumet-Wisconsin,2011-Calumet-Wisconsin,0
256773,2012,Calumet-Wisconsin,2012-Calumet-Wisconsin,0
256804,2013,Calumet-Wisconsin,2013-Calumet-Wisconsin,0
256798,2014,Calumet-Wisconsin,2014-Calumet-Wisconsin,0
256767,2015,Calumet-Wisconsin,2015-Calumet-Wisconsin,0
256774,2016,Calumet-Wisconsin,2016-Calumet-Wisconsin,1
257058,2017,Calumet-Wisconsin,2017-Calumet-Wisconsin,1
256768,2018,Calumet-Wisconsin,2018-Calumet-Wisconsin,1
257358,2006,Lake-Michigan,2006-Lake-Michigan,0
257337,2007,Lake-Michigan,2007-Lake-Michigan,0
257331,2008,Lake-Michigan,2008-Lake-Michigan,0
257327,2009,Lake-Michigan,2009-Lake-Michigan,0
257326,2010,Lake-Michigan,2010-Lake-Michigan,0
257339,2011,Lake-Michigan,2011-Lake-Michigan,0
257324,2012,Lake-Michigan,2012-Lake-Michigan,0
257355,2013,Lake-Michigan,2013-Lake-Michigan,0
257349,2014,Lake-Michigan,2014-Lake-Michigan,0
257318,2015,Lake-Michigan,2015-Lake-Michigan,0
257325,2016,Lake-Michigan,2016-Lake-Michigan,1
257609,2017,Lake-Michigan,2017-Lake-Michigan,1
257319,2018,Lake-Michigan,2018-Lake-Michigan,1
257909,2006,Columbia-Wisconsin,2006-Columbia-Wisconsin,0
257888,2007,Columbia-Wisconsin,2007-Columbia-Wisconsin,0
257882,2008,Columbia-Wisconsin,2008-Columbia-Wisconsin,0
257878,2009,Columbia-Wisconsin,2009-Columbia-Wisconsin,0
257877,2010,Columbia-Wisconsin,2010-Columbia-Wisconsin,0
257890,2011,Columbia-Wisconsin,2011-Columbia-Wisconsin,0
257875,2012,Columbia-Wisconsin,2012-Columbia-Wisconsin,0
257906,2013,Columbia-Wisconsin,2013-Columbia-Wisconsin,0
257900,2014,Columbia-Wisconsin,2014-Columbia-Wisconsin,0
257869,2015,Columbia-Wisconsin,2015-Columbia-Wisconsin,0
257876,2016,Columbia-Wisconsin,2016-Columbia-Wisconsin,1
258160,2017,Columbia-Wisconsin,2017-Columbia-Wisconsin,1
257870,2018,Columbia-Wisconsin,2018-Columbia-Wisconsin,1
258460,2006,Washington-Wisconsin,2006-Washington-Wisconsin,0
258439,2007,Washington-Wisconsin,2007-Washington-Wisconsin,0
258433,2008,Washington-Wisconsin,2008-Washington-Wisconsin,0
258429,2009,Washington-Wisconsin,2009-Washington-Wisconsin,0
258428,2010,Washington-Wisconsin,2010-Washington-Wisconsin,0
258441,2011,Washington-Wisconsin,2011-Washington-Wisconsin,0
258426,2012,Washington-Wisconsin,2012-Washington-Wisconsin,0
258457,2013,Washington-Wisconsin,2013-Washington-Wisconsin,0
258451,2014,Washington-Wisconsin,2014-Washington-Wisconsin,0
258420,2015,Washington-Wisconsin,2015-Washington-Wisconsin,0
258427,2016,Washington-Wisconsin,2016-Washington-Wisconsin,1
258711,2017,Washington-Wisconsin,2017-Washington-Wisconsin,1
258421,2018,Washington-Wisconsin,2018-Washington-Wisconsin,1
259011,2006,Saint John-New Brunswick,2006-Saint John-New Brunswick,0
258990,2007,Saint John-New Brunswick,2007-Saint John-New Brunswick,0
258984,2008,Saint John-New Brunswick,2008-Saint John-New Brunswick,0
258980,2009,Saint John-New Brunswick,2009-Saint John-New Brunswick,0
258979,2010,Saint John-New Brunswick,2010-Saint John-New Brunswick,1
258992,2011,Saint John-New Brunswick,2011-Saint John-New Brunswick,1
258977,2012,Saint John-New Brunswick,2012-Saint John-New Brunswick,1
259008,2013,Saint John-New Brunswick,2013-Saint John-New Brunswick,1
259002,2014,Saint John-New Brunswick,2014-Saint John-New Brunswick,1
258971,2015,Saint John-New Brunswick,2015-Saint John-New Brunswick,1
258978,2016,Saint John-New Brunswick,2016-Saint John-New Brunswick,1
259262,2017,Saint John-New Brunswick,2017-Saint John-New Brunswick,1
258972,2018,Saint John-New Brunswick,2018-Saint John-New Brunswick,1
259562,2006,Matane-Quebec,2006-Matane-Quebec,0
259541,2007,Matane-Quebec,2007-Matane-Quebec,0
259535,2008,Matane-Quebec,2008-Matane-Quebec,0
259531,2009,Matane-Quebec,2009-Matane-Quebec,0
259530,2010,Matane-Quebec,2010-Matane-Quebec,0
259543,2011,Matane-Quebec,2011-Matane-Quebec,0
259528,2012,Matane-Quebec,2012-Matane-Quebec,0
259559,2013,Matane-Quebec,2013-Matane-Quebec,1
259553,2014,Matane-Quebec,2014-Matane-Quebec,1
259522,2015,Matane-Quebec,2015-Matane-Quebec,1
259529,2016,Matane-Quebec,2016-Matane-Quebec,1
259813,2017,Matane-Quebec,2017-Matane-Quebec,1
259523,2018,Matane-Quebec,2018-Matane-Quebec,1
260113,2006,Nord-Du-Quebec (Part 1 Of)-Quebec,2006-Nord-Du-Quebec (Part 1 Of)-Quebec,0
260092,2007,Nord-Du-Quebec (Part 1 Of)-Quebec,2007-Nord-Du-Quebec (Part 1 Of)-Quebec,0
260086,2008,Nord-Du-Quebec (Part 1 Of)-Quebec,2008-Nord-Du-Quebec (Part 1 Of)-Quebec,0
260082,2009,Nord-Du-Quebec (Part 1 Of)-Quebec,2009-Nord-Du-Quebec (Part 1 Of)-Quebec,0
260081,2010,Nord-Du-Quebec (Part 1 Of)-Quebec,2010-Nord-Du-Quebec (Part 1 Of)-Quebec,1
260094,2011,Nord-Du-Quebec (Part 1 Of)-Quebec,2011-Nord-Du-Quebec (Part 1 Of)-Quebec,1
260079,2012,Nord-Du-Quebec (Part 1 Of)-Quebec,2012-Nord-Du-Quebec (Part 1 Of)-Quebec,1
260110,2013,Nord-Du-Quebec (Part 1 Of)-Quebec,2013-Nord-Du-Quebec (Part 1 Of)-Quebec,1
260104,2014,Nord-Du-Quebec (Part 1 Of)-Quebec,2014-Nord-Du-Quebec (Part 1 Of)-Quebec,1
260073,2015,Nord-Du-Quebec (Part 1 Of)-Quebec,2015-Nord-Du-Quebec (Part 1 Of)-Quebec,1
260080,2016,Nord-Du-Quebec (Part 1 Of)-Quebec,2016-Nord-Du-Quebec (Part 1 Of)-Quebec,1
260364,2017,Nord-Du-Quebec (Part 1 Of)-Quebec,2017-Nord-Du-Quebec (Part 1 Of)-Quebec,1
260074,2018,Nord-Du-Quebec (Part 1 Of)-Quebec,2018-Nord-Du-Quebec (Part 1 Of)-Quebec,1
260664,2006,Nord-Du-Quebec (Part 2 Of)-Quebec,2006-Nord-Du-Quebec (Part 2 Of)-Quebec,0
260643,2007,Nord-Du-Quebec (Part 2 Of)-Quebec,2007-Nord-Du-Quebec (Part 2 Of)-Quebec,0
260637,2008,Nord-Du-Quebec (Part 2 Of)-Quebec,2008-Nord-Du-Quebec (Part 2 Of)-Quebec,0
260633,2009,Nord-Du-Quebec (Part 2 Of)-Quebec,2009-Nord-Du-Quebec (Part 2 Of)-Quebec,0
260632,2010,Nord-Du-Quebec (Part 2 Of)-Quebec,2010-Nord-Du-Quebec (Part 2 Of)-Quebec,0
260645,2011,Nord-Du-Quebec (Part 2 Of)-Quebec,2011-Nord-Du-Quebec (Part 2 Of)-Quebec,0
260630,2012,Nord-Du-Quebec (Part 2 Of)-Quebec,2012-Nord-Du-Quebec (Part 2 Of)-Quebec,1
260661,2013,Nord-Du-Quebec (Part 2 Of)-Quebec,2013-Nord-Du-Quebec (Part 2 Of)-Quebec,1
260655,2014,Nord-Du-Quebec (Part 2 Of)-Quebec,2014-Nord-Du-Quebec (Part 2 Of)-Quebec,1
260624,2015,Nord-Du-Quebec (Part 2 Of)-Quebec,2015-Nord-Du-Quebec (Part 2 Of)-Quebec,1
260631,2016,Nord-Du-Quebec (Part 2 Of)-Quebec,2016-Nord-Du-Quebec (Part 2 Of)-Quebec,1
260915,2017,Nord-Du-Quebec (Part 2 Of)-Quebec,2017-Nord-Du-Quebec (Part 2 Of)-Quebec,1
260625,2018,Nord-Du-Quebec (Part 2 Of)-Quebec,2018-Nord-Du-Quebec (Part 2 Of)-Quebec,1
261215,2006,La C̫te-De-Gasp̩-Quebec,2006-La C̫te-De-Gasp̩-Quebec,0
261194,2007,La C̫te-De-Gasp̩-Quebec,2007-La C̫te-De-Gasp̩-Quebec,0
261188,2008,La C̫te-De-Gasp̩-Quebec,2008-La C̫te-De-Gasp̩-Quebec,0
261184,2009,La C̫te-De-Gasp̩-Quebec,2009-La C̫te-De-Gasp̩-Quebec,0
261183,2010,La C̫te-De-Gasp̩-Quebec,2010-La C̫te-De-Gasp̩-Quebec,0
261196,2011,La C̫te-De-Gasp̩-Quebec,2011-La C̫te-De-Gasp̩-Quebec,0
261181,2012,La C̫te-De-Gasp̩-Quebec,2012-La C̫te-De-Gasp̩-Quebec,0
261212,2013,La C̫te-De-Gasp̩-Quebec,2013-La C̫te-De-Gasp̩-Quebec,0
261206,2014,La C̫te-De-Gasp̩-Quebec,2014-La C̫te-De-Gasp̩-Quebec,1
261175,2015,La C̫te-De-Gasp̩-Quebec,2015-La C̫te-De-Gasp̩-Quebec,1
261182,2016,La C̫te-De-Gasp̩-Quebec,2016-La C̫te-De-Gasp̩-Quebec,1
261466,2017,La C̫te-De-Gasp̩-Quebec,2017-La C̫te-De-Gasp̩-Quebec,1
261176,2018,La C̫te-De-Gasp̩-Quebec,2018-La C̫te-De-Gasp̩-Quebec,1
261766,2006,Kenora District-Ontario,2006-Kenora District-Ontario,0
261745,2007,Kenora District-Ontario,2007-Kenora District-Ontario,0
261739,2008,Kenora District-Ontario,2008-Kenora District-Ontario,0
261735,2009,Kenora District-Ontario,2009-Kenora District-Ontario,0
261734,2010,Kenora District-Ontario,2010-Kenora District-Ontario,0
261747,2011,Kenora District-Ontario,2011-Kenora District-Ontario,0
261732,2012,Kenora District-Ontario,2012-Kenora District-Ontario,0
261763,2013,Kenora District-Ontario,2013-Kenora District-Ontario,0
261757,2014,Kenora District-Ontario,2014-Kenora District-Ontario,0
261726,2015,Kenora District-Ontario,2015-Kenora District-Ontario,0
261733,2016,Kenora District-Ontario,2016-Kenora District-Ontario,1
262017,2017,Kenora District-Ontario,2017-Kenora District-Ontario,1
261727,2018,Kenora District-Ontario,2018-Kenora District-Ontario,1
262317,2006,Rainy River District (PART 1 OF)-Ontario,2006-Rainy River District (PART 1 OF)-Ontario,0
262296,2007,Rainy River District (PART 1 OF)-Ontario,2007-Rainy River District (PART 1 OF)-Ontario,0
262290,2008,Rainy River District (PART 1 OF)-Ontario,2008-Rainy River District (PART 1 OF)-Ontario,0
262286,2009,Rainy River District (PART 1 OF)-Ontario,2009-Rainy River District (PART 1 OF)-Ontario,0
262285,2010,Rainy River District (PART 1 OF)-Ontario,2010-Rainy River District (PART 1 OF)-Ontario,0
262298,2011,Rainy River District (PART 1 OF)-Ontario,2011-Rainy River District (PART 1 OF)-Ontario,0
262283,2012,Rainy River District (PART 1 OF)-Ontario,2012-Rainy River District (PART 1 OF)-Ontario,0
262314,2013,Rainy River District (PART 1 OF)-Ontario,2013-Rainy River District (PART 1 OF)-Ontario,0
262308,2014,Rainy River District (PART 1 OF)-Ontario,2014-Rainy River District (PART 1 OF)-Ontario,1
262277,2015,Rainy River District (PART 1 OF)-Ontario,2015-Rainy River District (PART 1 OF)-Ontario,1
262284,2016,Rainy River District (PART 1 OF)-Ontario,2016-Rainy River District (PART 1 OF)-Ontario,1
262568,2017,Rainy River District (PART 1 OF)-Ontario,2017-Rainy River District (PART 1 OF)-Ontario,1
262278,2018,Rainy River District (PART 1 OF)-Ontario,2018-Rainy River District (PART 1 OF)-Ontario,1
262868,2006,Thunder Bay District (Part 2 Of)-Ontario,2006-Thunder Bay District (Part 2 Of)-Ontario,0
262847,2007,Thunder Bay District (Part 2 Of)-Ontario,2007-Thunder Bay District (Part 2 Of)-Ontario,0
262841,2008,Thunder Bay District (Part 2 Of)-Ontario,2008-Thunder Bay District (Part 2 Of)-Ontario,0
262837,2009,Thunder Bay District (Part 2 Of)-Ontario,2009-Thunder Bay District (Part 2 Of)-Ontario,0
262836,2010,Thunder Bay District (Part 2 Of)-Ontario,2010-Thunder Bay District (Part 2 Of)-Ontario,0
262849,2011,Thunder Bay District (Part 2 Of)-Ontario,2011-Thunder Bay District (Part 2 Of)-Ontario,0
262834,2012,Thunder Bay District (Part 2 Of)-Ontario,2012-Thunder Bay District (Part 2 Of)-Ontario,0
262865,2013,Thunder Bay District (Part 2 Of)-Ontario,2013-Thunder Bay District (Part 2 Of)-Ontario,0
262859,2014,Thunder Bay District (Part 2 Of)-Ontario,2014-Thunder Bay District (Part 2 Of)-Ontario,1
262828,2015,Thunder Bay District (Part 2 Of)-Ontario,2015-Thunder Bay District (Part 2 Of)-Ontario,1
262835,2016,Thunder Bay District (Part 2 Of)-Ontario,2016-Thunder Bay District (Part 2 Of)-Ontario,1
263119,2017,Thunder Bay District (Part 2 Of)-Ontario,2017-Thunder Bay District (Part 2 Of)-Ontario,1
262829,2018,Thunder Bay District (Part 2 Of)-Ontario,2018-Thunder Bay District (Part 2 Of)-Ontario,1
263419,2006,Thunder Bay District (Part 4 of)-Ontario,2006-Thunder Bay District (Part 4 of)-Ontario,0
263398,2007,Thunder Bay District (Part 4 of)-Ontario,2007-Thunder Bay District (Part 4 of)-Ontario,0
263392,2008,Thunder Bay District (Part 4 of)-Ontario,2008-Thunder Bay District (Part 4 of)-Ontario,0
263388,2009,Thunder Bay District (Part 4 of)-Ontario,2009-Thunder Bay District (Part 4 of)-Ontario,0
263387,2010,Thunder Bay District (Part 4 of)-Ontario,2010-Thunder Bay District (Part 4 of)-Ontario,0
263400,2011,Thunder Bay District (Part 4 of)-Ontario,2011-Thunder Bay District (Part 4 of)-Ontario,0
263385,2012,Thunder Bay District (Part 4 of)-Ontario,2012-Thunder Bay District (Part 4 of)-Ontario,0
263416,2013,Thunder Bay District (Part 4 of)-Ontario,2013-Thunder Bay District (Part 4 of)-Ontario,0
263410,2014,Thunder Bay District (Part 4 of)-Ontario,2014-Thunder Bay District (Part 4 of)-Ontario,1
263379,2015,Thunder Bay District (Part 4 of)-Ontario,2015-Thunder Bay District (Part 4 of)-Ontario,1
263386,2016,Thunder Bay District (Part 4 of)-Ontario,2016-Thunder Bay District (Part 4 of)-Ontario,1
263670,2017,Thunder Bay District (Part 4 of)-Ontario,2017-Thunder Bay District (Part 4 of)-Ontario,1
263380,2018,Thunder Bay District (Part 4 of)-Ontario,2018-Thunder Bay District (Part 4 of)-Ontario,1
263970,2006,Thunder Bay District (Part 3 Of)-Ontario,2006-Thunder Bay District (Part 3 Of)-Ontario,0
263949,2007,Thunder Bay District (Part 3 Of)-Ontario,2007-Thunder Bay District (Part 3 Of)-Ontario,0
263943,2008,Thunder Bay District (Part 3 Of)-Ontario,2008-Thunder Bay District (Part 3 Of)-Ontario,0
263939,2009,Thunder Bay District (Part 3 Of)-Ontario,2009-Thunder Bay District (Part 3 Of)-Ontario,0
263938,2010,Thunder Bay District (Part 3 Of)-Ontario,2010-Thunder Bay District (Part 3 Of)-Ontario,0
263951,2011,Thunder Bay District (Part 3 Of)-Ontario,2011-Thunder Bay District (Part 3 Of)-Ontario,0
263936,2012,Thunder Bay District (Part 3 Of)-Ontario,2012-Thunder Bay District (Part 3 Of)-Ontario,0
263967,2013,Thunder Bay District (Part 3 Of)-Ontario,2013-Thunder Bay District (Part 3 Of)-Ontario,0
263961,2014,Thunder Bay District (Part 3 Of)-Ontario,2014-Thunder Bay District (Part 3 Of)-Ontario,1
263930,2015,Thunder Bay District (Part 3 Of)-Ontario,2015-Thunder Bay District (Part 3 Of)-Ontario,1
263937,2016,Thunder Bay District (Part 3 Of)-Ontario,2016-Thunder Bay District (Part 3 Of)-Ontario,1
264221,2017,Thunder Bay District (Part 3 Of)-Ontario,2017-Thunder Bay District (Part 3 Of)-Ontario,1
263931,2018,Thunder Bay District (Part 3 Of)-Ontario,2018-Thunder Bay District (Part 3 Of)-Ontario,1
264521,2006,Algoma Dist. (Part 3 Of)-Ontario,2006-Algoma Dist. (Part 3 Of)-Ontario,0
264500,2007,Algoma Dist. (Part 3 Of)-Ontario,2007-Algoma Dist. (Part 3 Of)-Ontario,0
264494,2008,Algoma Dist. (Part 3 Of)-Ontario,2008-Algoma Dist. (Part 3 Of)-Ontario,0
264490,2009,Algoma Dist. (Part 3 Of)-Ontario,2009-Algoma Dist. (Part 3 Of)-Ontario,0
264489,2010,Algoma Dist. (Part 3 Of)-Ontario,2010-Algoma Dist. (Part 3 Of)-Ontario,0
264502,2011,Algoma Dist. (Part 3 Of)-Ontario,2011-Algoma Dist. (Part 3 Of)-Ontario,0
264487,2012,Algoma Dist. (Part 3 Of)-Ontario,2012-Algoma Dist. (Part 3 Of)-Ontario,0
264518,2013,Algoma Dist. (Part 3 Of)-Ontario,2013-Algoma Dist. (Part 3 Of)-Ontario,1
264512,2014,Algoma Dist. (Part 3 Of)-Ontario,2014-Algoma Dist. (Part 3 Of)-Ontario,1
264481,2015,Algoma Dist. (Part 3 Of)-Ontario,2015-Algoma Dist. (Part 3 Of)-Ontario,1
264488,2016,Algoma Dist. (Part 3 Of)-Ontario,2016-Algoma Dist. (Part 3 Of)-Ontario,1
264772,2017,Algoma Dist. (Part 3 Of)-Ontario,2017-Algoma Dist. (Part 3 Of)-Ontario,1
264482,2018,Algoma Dist. (Part 3 Of)-Ontario,2018-Algoma Dist. (Part 3 Of)-Ontario,1
265072,2006,Thunder Bay District (Part 1 Of)-Ontario,2006-Thunder Bay District (Part 1 Of)-Ontario,0
265051,2007,Thunder Bay District (Part 1 Of)-Ontario,2007-Thunder Bay District (Part 1 Of)-Ontario,0
265045,2008,Thunder Bay District (Part 1 Of)-Ontario,2008-Thunder Bay District (Part 1 Of)-Ontario,0
265041,2009,Thunder Bay District (Part 1 Of)-Ontario,2009-Thunder Bay District (Part 1 Of)-Ontario,0
265040,2010,Thunder Bay District (Part 1 Of)-Ontario,2010-Thunder Bay District (Part 1 Of)-Ontario,0
265053,2011,Thunder Bay District (Part 1 Of)-Ontario,2011-Thunder Bay District (Part 1 Of)-Ontario,0
265038,2012,Thunder Bay District (Part 1 Of)-Ontario,2012-Thunder Bay District (Part 1 Of)-Ontario,0
265069,2013,Thunder Bay District (Part 1 Of)-Ontario,2013-Thunder Bay District (Part 1 Of)-Ontario,1
265063,2014,Thunder Bay District (Part 1 Of)-Ontario,2014-Thunder Bay District (Part 1 Of)-Ontario,1
265032,2015,Thunder Bay District (Part 1 Of)-Ontario,2015-Thunder Bay District (Part 1 Of)-Ontario,1
265039,2016,Thunder Bay District (Part 1 Of)-Ontario,2016-Thunder Bay District (Part 1 Of)-Ontario,1
265323,2017,Thunder Bay District (Part 1 Of)-Ontario,2017-Thunder Bay District (Part 1 Of)-Ontario,1
265033,2018,Thunder Bay District (Part 1 Of)-Ontario,2018-Thunder Bay District (Part 1 Of)-Ontario,1
265623,2006,Algoma District (Part 4 of)-Ontario,2006-Algoma District (Part 4 of)-Ontario,0
265602,2007,Algoma District (Part 4 of)-Ontario,2007-Algoma District (Part 4 of)-Ontario,0
265596,2008,Algoma District (Part 4 of)-Ontario,2008-Algoma District (Part 4 of)-Ontario,0
265592,2009,Algoma District (Part 4 of)-Ontario,2009-Algoma District (Part 4 of)-Ontario,0
265591,2010,Algoma District (Part 4 of)-Ontario,2010-Algoma District (Part 4 of)-Ontario,0
265604,2011,Algoma District (Part 4 of)-Ontario,2011-Algoma District (Part 4 of)-Ontario,0
265589,2012,Algoma District (Part 4 of)-Ontario,2012-Algoma District (Part 4 of)-Ontario,0
265620,2013,Algoma District (Part 4 of)-Ontario,2013-Algoma District (Part 4 of)-Ontario,0
265614,2014,Algoma District (Part 4 of)-Ontario,2014-Algoma District (Part 4 of)-Ontario,1
265583,2015,Algoma District (Part 4 of)-Ontario,2015-Algoma District (Part 4 of)-Ontario,1
265590,2016,Algoma District (Part 4 of)-Ontario,2016-Algoma District (Part 4 of)-Ontario,1
265874,2017,Algoma District (Part 4 of)-Ontario,2017-Algoma District (Part 4 of)-Ontario,1
265584,2018,Algoma District (Part 4 of)-Ontario,2018-Algoma District (Part 4 of)-Ontario,1
266174,2006,Algoma Dist. (Part 1 Of)-Ontario,2006-Algoma Dist. (Part 1 Of)-Ontario,0
266153,2007,Algoma Dist. (Part 1 Of)-Ontario,2007-Algoma Dist. (Part 1 Of)-Ontario,0
266147,2008,Algoma Dist. (Part 1 Of)-Ontario,2008-Algoma Dist. (Part 1 Of)-Ontario,0
266143,2009,Algoma Dist. (Part 1 Of)-Ontario,2009-Algoma Dist. (Part 1 Of)-Ontario,0
266142,2010,Algoma Dist. (Part 1 Of)-Ontario,2010-Algoma Dist. (Part 1 Of)-Ontario,1
266155,2011,Algoma Dist. (Part 1 Of)-Ontario,2011-Algoma Dist. (Part 1 Of)-Ontario,1
266140,2012,Algoma Dist. (Part 1 Of)-Ontario,2012-Algoma Dist. (Part 1 Of)-Ontario,1
266171,2013,Algoma Dist. (Part 1 Of)-Ontario,2013-Algoma Dist. (Part 1 Of)-Ontario,1
266165,2014,Algoma Dist. (Part 1 Of)-Ontario,2014-Algoma Dist. (Part 1 Of)-Ontario,1
