"","d","theta","rho","offsets","logsdcounty","logsdyears","gridlikelihood2"
"2488",60,1.5,1,1.01,-1,-2.5,1597.53286917426
"2489",85,1.5,1,1.01,-1,-2.5,1597.53286917426
"2490",110,1.5,1,1.01,-1,-2.5,1597.53286917426
"2491",135,1.5,1,1.01,-1,-2.5,1597.53286917426
"2492",160,1.5,1,1.01,-1,-2.5,1597.53286917426
"2493",10,1.75,1,1.01,-1,-2.5,1597.53286917426
"2494",35,1.75,1,1.01,-1,-2.5,1597.53286917426
"2495",60,1.75,1,1.01,-1,-2.5,1597.53286917426
"2496",85,1.75,1,1.01,-1,-2.5,1597.53286917426
"2497",110,1.75,1,1.01,-1,-2.5,1597.53286917426
"2498",135,1.75,1,1.01,-1,-2.5,1597.53286917426
"2499",160,1.75,1,1.01,-1,-2.5,1597.53286917426
"2500",10,2,1,1.01,-1,-2.5,1597.53286917426
"2501",35,2,1,1.01,-1,-2.5,1597.53286917426
"2502",60,2,1,1.01,-1,-2.5,1597.53286917426
"2503",85,2,1,1.01,-1,-2.5,1597.53286917426
"2504",110,2,1,1.01,-1,-2.5,1597.53286917426
"2505",135,2,1,1.01,-1,-2.5,1597.53286917426
"2506",160,2,1,1.01,-1,-2.5,1597.53286917426
"2507",10,2.25,1,1.01,-1,-2.5,1597.53286917426
"2508",35,2.25,1,1.01,-1,-2.5,1597.53286917426
"2509",60,2.25,1,1.01,-1,-2.5,1597.53286917426
"2510",85,2.25,1,1.01,-1,-2.5,1597.53286917426
"2511",110,2.25,1,1.01,-1,-2.5,1597.53286917426
"2512",135,2.25,1,1.01,-1,-2.5,1597.53286917426
"2513",160,2.25,1,1.01,-1,-2.5,1597.53286917426
"2514",10,2.5,1,1.01,-1,-2.5,1597.53286917426
"2515",35,2.5,1,1.01,-1,-2.5,1597.53286917426
"2516",60,2.5,1,1.01,-1,-2.5,1597.53286917426
"2517",85,2.5,1,1.01,-1,-2.5,1597.53286917426
"2518",110,2.5,1,1.01,-1,-2.5,1597.53286917426
"2519",135,2.5,1,1.01,-1,-2.5,1597.53286917426
"2520",160,2.5,1,1.01,-1,-2.5,1597.53286917426
"2521",10,0.5,0,0.01,0,-2.5,1344.86187937132
"2522",35,0.5,0,0.01,0,-2.5,1344.8631929499
"2523",60,0.5,0,0.01,0,-2.5,1344.86319295479
"2524",85,0.5,0,0.01,0,-2.5,1344.86319295479
"2525",110,0.5,0,0.01,0,-2.5,1344.86319295479
"2526",135,0.5,0,0.01,0,-2.5,1344.86319295479
"2527",160,0.5,0,0.01,0,-2.5,1344.86319295479
"2528",10,0.75,0,0.01,0,-2.5,1344.86316105352
"2529",35,0.75,0,0.01,0,-2.5,1344.86319295479
"2530",60,0.75,0,0.01,0,-2.5,1344.86319295479
"2531",85,0.75,0,0.01,0,-2.5,1344.86319295479
"2532",110,0.75,0,0.01,0,-2.5,1344.86319295479
"2533",135,0.75,0,0.01,0,-2.5,1344.86319295479
"2534",160,0.75,0,0.01,0,-2.5,1344.86319295479
"2535",10,1,0,0.01,0,-2.5,1344.86319225237
"2536",35,1,0,0.01,0,-2.5,1344.86319295479
"2537",60,1,0,0.01,0,-2.5,1344.86319295479
"2538",85,1,0,0.01,0,-2.5,1344.86319295479
"2539",110,1,0,0.01,0,-2.5,1344.86319295479
"2540",135,1,0,0.01,0,-2.5,1344.86319295479
"2541",160,1,0,0.01,0,-2.5,1344.86319295479
"2542",10,1.25,0,0.01,0,-2.5,1344.86319294004
"2543",35,1.25,0,0.01,0,-2.5,1344.86319295479
"2544",60,1.25,0,0.01,0,-2.5,1344.86319295479
"2545",85,1.25,0,0.01,0,-2.5,1344.86319295479
"2546",110,1.25,0,0.01,0,-2.5,1344.86319295479
"2547",135,1.25,0,0.01,0,-2.5,1344.86319295479
"2548",160,1.25,0,0.01,0,-2.5,1344.86319295479
"2549",10,1.5,0,0.01,0,-2.5,1344.86319295449
"2550",35,1.5,0,0.01,0,-2.5,1344.86319295479
"2551",60,1.5,0,0.01,0,-2.5,1344.86319295479
"2552",85,1.5,0,0.01,0,-2.5,1344.86319295479
"2553",110,1.5,0,0.01,0,-2.5,1344.86319295479
"2554",135,1.5,0,0.01,0,-2.5,1344.86319295479
"2555",160,1.5,0,0.01,0,-2.5,1344.86319295479
"2556",10,1.75,0,0.01,0,-2.5,1344.86319295478
"2557",35,1.75,0,0.01,0,-2.5,1344.86319295479
"2558",60,1.75,0,0.01,0,-2.5,1344.86319295479
"2559",85,1.75,0,0.01,0,-2.5,1344.86319295479
"2560",110,1.75,0,0.01,0,-2.5,1344.86319295479
"2561",135,1.75,0,0.01,0,-2.5,1344.86319295479
"2562",160,1.75,0,0.01,0,-2.5,1344.86319295479
"2563",10,2,0,0.01,0,-2.5,1344.86319295479
"2564",35,2,0,0.01,0,-2.5,1344.86319295479
"2565",60,2,0,0.01,0,-2.5,1344.86319295479
"2566",85,2,0,0.01,0,-2.5,1344.86319295479
"2567",110,2,0,0.01,0,-2.5,1344.86319295479
"2568",135,2,0,0.01,0,-2.5,1344.86319295479
"2569",160,2,0,0.01,0,-2.5,1344.86319295479
"2570",10,2.25,0,0.01,0,-2.5,1344.86319295479
"2571",35,2.25,0,0.01,0,-2.5,1344.86319295479
"2572",60,2.25,0,0.01,0,-2.5,1344.86319295479
"2573",85,2.25,0,0.01,0,-2.5,1344.86319295479
"2574",110,2.25,0,0.01,0,-2.5,1344.86319295479
"2575",135,2.25,0,0.01,0,-2.5,1344.86319295479
"2576",160,2.25,0,0.01,0,-2.5,1344.86319295479
"2577",10,2.5,0,0.01,0,-2.5,1344.86319295479
"2578",35,2.5,0,0.01,0,-2.5,1344.86319295479
"2579",60,2.5,0,0.01,0,-2.5,1344.86319295479
"2580",85,2.5,0,0.01,0,-2.5,1344.86319295479
"2581",110,2.5,0,0.01,0,-2.5,1344.86319295479
"2582",135,2.5,0,0.01,0,-2.5,1344.86319295479
"2583",160,2.5,0,0.01,0,-2.5,1344.86319295479
"2584",10,0.5,0.25,0.01,0,-2.5,1344.4443689307
"2585",35,0.5,0.25,0.01,0,-2.5,1344.44553712742
"2586",60,0.5,0.25,0.01,0,-2.5,1344.44553713177
"2587",85,0.5,0.25,0.01,0,-2.5,1344.44553713177
"2588",110,0.5,0.25,0.01,0,-2.5,1344.44553713177
"2589",135,0.5,0.25,0.01,0,-2.5,1344.44553713177
"2590",160,0.5,0.25,0.01,0,-2.5,1344.44553713177
"2591",10,0.75,0.25,0.01,0,-2.5,1344.44550875625
"2592",35,0.75,0.25,0.01,0,-2.5,1344.44553713177
"2593",60,0.75,0.25,0.01,0,-2.5,1344.44553713177
"2594",85,0.75,0.25,0.01,0,-2.5,1344.44553713177
"2595",110,0.75,0.25,0.01,0,-2.5,1344.44553713177
"2596",135,0.75,0.25,0.01,0,-2.5,1344.44553713177
"2597",160,0.75,0.25,0.01,0,-2.5,1344.44553713177
"2598",10,1,0.25,0.01,0,-2.5,1344.44553650687
"2599",35,1,0.25,0.01,0,-2.5,1344.44553713177
"2600",60,1,0.25,0.01,0,-2.5,1344.44553713177
"2601",85,1,0.25,0.01,0,-2.5,1344.44553713177
"2602",110,1,0.25,0.01,0,-2.5,1344.44553713177
"2603",135,1,0.25,0.01,0,-2.5,1344.44553713177
"2604",160,1,0.25,0.01,0,-2.5,1344.44553713177
"2605",10,1.25,0.25,0.01,0,-2.5,1344.44553711865
"2606",35,1.25,0.25,0.01,0,-2.5,1344.44553713177
"2607",60,1.25,0.25,0.01,0,-2.5,1344.44553713177
"2608",85,1.25,0.25,0.01,0,-2.5,1344.44553713177
"2609",110,1.25,0.25,0.01,0,-2.5,1344.44553713177
"2610",135,1.25,0.25,0.01,0,-2.5,1344.44553713177
"2611",160,1.25,0.25,0.01,0,-2.5,1344.44553713177
"2612",10,1.5,0.25,0.01,0,-2.5,1344.44553713151
"2613",35,1.5,0.25,0.01,0,-2.5,1344.44553713177
"2614",60,1.5,0.25,0.01,0,-2.5,1344.44553713177
"2615",85,1.5,0.25,0.01,0,-2.5,1344.44553713177
"2616",110,1.5,0.25,0.01,0,-2.5,1344.44553713177
"2617",135,1.5,0.25,0.01,0,-2.5,1344.44553713177
"2618",160,1.5,0.25,0.01,0,-2.5,1344.44553713177
"2619",10,1.75,0.25,0.01,0,-2.5,1344.44553713177
"2620",35,1.75,0.25,0.01,0,-2.5,1344.44553713177
"2621",60,1.75,0.25,0.01,0,-2.5,1344.44553713177
"2622",85,1.75,0.25,0.01,0,-2.5,1344.44553713177
"2623",110,1.75,0.25,0.01,0,-2.5,1344.44553713177
"2624",135,1.75,0.25,0.01,0,-2.5,1344.44553713177
"2625",160,1.75,0.25,0.01,0,-2.5,1344.44553713177
"2626",10,2,0.25,0.01,0,-2.5,1344.44553713177
"2627",35,2,0.25,0.01,0,-2.5,1344.44553713177
"2628",60,2,0.25,0.01,0,-2.5,1344.44553713177
"2629",85,2,0.25,0.01,0,-2.5,1344.44553713177
"2630",110,2,0.25,0.01,0,-2.5,1344.44553713177
"2631",135,2,0.25,0.01,0,-2.5,1344.44553713177
"2632",160,2,0.25,0.01,0,-2.5,1344.44553713177
"2633",10,2.25,0.25,0.01,0,-2.5,1344.44553713177
"2634",35,2.25,0.25,0.01,0,-2.5,1344.44553713177
"2635",60,2.25,0.25,0.01,0,-2.5,1344.44553713177
"2636",85,2.25,0.25,0.01,0,-2.5,1344.44553713177
"2637",110,2.25,0.25,0.01,0,-2.5,1344.44553713177
"2638",135,2.25,0.25,0.01,0,-2.5,1344.44553713177
"2639",160,2.25,0.25,0.01,0,-2.5,1344.44553713177
"2640",10,2.5,0.25,0.01,0,-2.5,1344.44553713177
"2641",35,2.5,0.25,0.01,0,-2.5,1344.44553713177
"2642",60,2.5,0.25,0.01,0,-2.5,1344.44553713177
"2643",85,2.5,0.25,0.01,0,-2.5,1344.44553713177
"2644",110,2.5,0.25,0.01,0,-2.5,1344.44553713177
"2645",135,2.5,0.25,0.01,0,-2.5,1344.44553713177
"2646",160,2.5,0.25,0.01,0,-2.5,1344.44553713177
"2647",10,0.5,0.5,0.01,0,-2.5,1344.04613814486
"2648",35,0.5,0.5,0.01,0,-2.5,1344.04716113967
"2649",60,0.5,0.5,0.01,0,-2.5,1344.04716114349
"2650",85,0.5,0.5,0.01,0,-2.5,1344.04716114349
"2651",110,0.5,0.5,0.01,0,-2.5,1344.04716114349
"2652",135,0.5,0.5,0.01,0,-2.5,1344.04716114349
"2653",160,0.5,0.5,0.01,0,-2.5,1344.04716114349
"2654",10,0.75,0.5,0.01,0,-2.5,1344.0471362905
"2655",35,0.75,0.5,0.01,0,-2.5,1344.04716114349
"2656",60,0.75,0.5,0.01,0,-2.5,1344.04716114349
"2657",85,0.75,0.5,0.01,0,-2.5,1344.04716114349
"2658",110,0.75,0.5,0.01,0,-2.5,1344.04716114349
"2659",135,0.75,0.5,0.01,0,-2.5,1344.04716114349
"2660",160,0.75,0.5,0.01,0,-2.5,1344.04716114349
"2661",10,1,0.5,0.01,0,-2.5,1344.04716059605
"2662",35,1,0.5,0.01,0,-2.5,1344.04716114349
"2663",60,1,0.5,0.01,0,-2.5,1344.04716114349
"2664",85,1,0.5,0.01,0,-2.5,1344.04716114349
"2665",110,1,0.5,0.01,0,-2.5,1344.04716114349
"2666",135,1,0.5,0.01,0,-2.5,1344.04716114349
"2667",160,1,0.5,0.01,0,-2.5,1344.04716114349
"2668",10,1.25,0.5,0.01,0,-2.5,1344.04716113199
"2669",35,1.25,0.5,0.01,0,-2.5,1344.04716114349
"2670",60,1.25,0.5,0.01,0,-2.5,1344.04716114349
"2671",85,1.25,0.5,0.01,0,-2.5,1344.04716114349
"2672",110,1.25,0.5,0.01,0,-2.5,1344.04716114349
"2673",135,1.25,0.5,0.01,0,-2.5,1344.04716114349
"2674",160,1.25,0.5,0.01,0,-2.5,1344.04716114349
"2675",10,1.5,0.5,0.01,0,-2.5,1344.04716114325
"2676",35,1.5,0.5,0.01,0,-2.5,1344.04716114349
"2677",60,1.5,0.5,0.01,0,-2.5,1344.04716114349
"2678",85,1.5,0.5,0.01,0,-2.5,1344.04716114349
"2679",110,1.5,0.5,0.01,0,-2.5,1344.04716114349
"2680",135,1.5,0.5,0.01,0,-2.5,1344.04716114349
"2681",160,1.5,0.5,0.01,0,-2.5,1344.04716114349
"2682",10,1.75,0.5,0.01,0,-2.5,1344.04716114349
"2683",35,1.75,0.5,0.01,0,-2.5,1344.04716114349
"2684",60,1.75,0.5,0.01,0,-2.5,1344.04716114349
"2685",85,1.75,0.5,0.01,0,-2.5,1344.04716114349
"2686",110,1.75,0.5,0.01,0,-2.5,1344.04716114349
"2687",135,1.75,0.5,0.01,0,-2.5,1344.04716114349
"2688",160,1.75,0.5,0.01,0,-2.5,1344.04716114349
"2689",10,2,0.5,0.01,0,-2.5,1344.04716114349
"2690",35,2,0.5,0.01,0,-2.5,1344.04716114349
"2691",60,2,0.5,0.01,0,-2.5,1344.04716114349
"2692",85,2,0.5,0.01,0,-2.5,1344.04716114349
"2693",110,2,0.5,0.01,0,-2.5,1344.04716114349
"2694",135,2,0.5,0.01,0,-2.5,1344.04716114349
"2695",160,2,0.5,0.01,0,-2.5,1344.04716114349
"2696",10,2.25,0.5,0.01,0,-2.5,1344.04716114349
"2697",35,2.25,0.5,0.01,0,-2.5,1344.04716114349
"2698",60,2.25,0.5,0.01,0,-2.5,1344.04716114349
"2699",85,2.25,0.5,0.01,0,-2.5,1344.04716114349
"2700",110,2.25,0.5,0.01,0,-2.5,1344.04716114349
"2701",135,2.25,0.5,0.01,0,-2.5,1344.04716114349
"2702",160,2.25,0.5,0.01,0,-2.5,1344.04716114349
"2703",10,2.5,0.5,0.01,0,-2.5,1344.04716114349
"2704",35,2.5,0.5,0.01,0,-2.5,1344.04716114349
"2705",60,2.5,0.5,0.01,0,-2.5,1344.04716114349
"2706",85,2.5,0.5,0.01,0,-2.5,1344.04716114349
"2707",110,2.5,0.5,0.01,0,-2.5,1344.04716114349
"2708",135,2.5,0.5,0.01,0,-2.5,1344.04716114349
"2709",160,2.5,0.5,0.01,0,-2.5,1344.04716114349
"2710",10,0.5,0.75,0.01,0,-2.5,1343.67800399503
"2711",35,0.5,0.75,0.01,0,-2.5,1343.67888631982
"2712",60,0.5,0.75,0.01,0,-2.5,1343.6788863231
"2713",85,0.5,0.75,0.01,0,-2.5,1343.6788863231
"2714",110,0.5,0.75,0.01,0,-2.5,1343.6788863231
"2715",135,0.5,0.75,0.01,0,-2.5,1343.6788863231
"2716",160,0.5,0.75,0.01,0,-2.5,1343.6788863231
"2717",10,0.75,0.75,0.01,0,-2.5,1343.67886488385
"2718",35,0.75,0.75,0.01,0,-2.5,1343.6788863231
"2719",60,0.75,0.75,0.01,0,-2.5,1343.6788863231
"2720",85,0.75,0.75,0.01,0,-2.5,1343.6788863231
"2721",110,0.75,0.75,0.01,0,-2.5,1343.6788863231
"2722",135,0.75,0.75,0.01,0,-2.5,1343.6788863231
"2723",160,0.75,0.75,0.01,0,-2.5,1343.6788863231
"2724",10,1,0.75,0.01,0,-2.5,1343.67888585077
"2725",35,1,0.75,0.01,0,-2.5,1343.6788863231
"2726",60,1,0.75,0.01,0,-2.5,1343.6788863231
"2727",85,1,0.75,0.01,0,-2.5,1343.6788863231
"2728",110,1,0.75,0.01,0,-2.5,1343.6788863231
"2729",135,1,0.75,0.01,0,-2.5,1343.6788863231
"2730",160,1,0.75,0.01,0,-2.5,1343.6788863231
"2731",10,1.25,0.75,0.01,0,-2.5,1343.6788863132
"2732",35,1.25,0.75,0.01,0,-2.5,1343.6788863231
"2733",60,1.25,0.75,0.01,0,-2.5,1343.6788863231
"2734",85,1.25,0.75,0.01,0,-2.5,1343.6788863231
"2735",110,1.25,0.75,0.01,0,-2.5,1343.6788863231
"2736",135,1.25,0.75,0.01,0,-2.5,1343.6788863231
"2737",160,1.25,0.75,0.01,0,-2.5,1343.6788863231
"2738",10,1.5,0.75,0.01,0,-2.5,1343.6788863229
"2739",35,1.5,0.75,0.01,0,-2.5,1343.6788863231
"2740",60,1.5,0.75,0.01,0,-2.5,1343.6788863231
"2741",85,1.5,0.75,0.01,0,-2.5,1343.6788863231
"2742",110,1.5,0.75,0.01,0,-2.5,1343.6788863231
"2743",135,1.5,0.75,0.01,0,-2.5,1343.6788863231
"2744",160,1.5,0.75,0.01,0,-2.5,1343.6788863231
"2745",10,1.75,0.75,0.01,0,-2.5,1343.6788863231
"2746",35,1.75,0.75,0.01,0,-2.5,1343.6788863231
"2747",60,1.75,0.75,0.01,0,-2.5,1343.6788863231
"2748",85,1.75,0.75,0.01,0,-2.5,1343.6788863231
"2749",110,1.75,0.75,0.01,0,-2.5,1343.6788863231
"2750",135,1.75,0.75,0.01,0,-2.5,1343.6788863231
"2751",160,1.75,0.75,0.01,0,-2.5,1343.6788863231
"2752",10,2,0.75,0.01,0,-2.5,1343.6788863231
"2753",35,2,0.75,0.01,0,-2.5,1343.6788863231
"2754",60,2,0.75,0.01,0,-2.5,1343.6788863231
"2755",85,2,0.75,0.01,0,-2.5,1343.6788863231
"2756",110,2,0.75,0.01,0,-2.5,1343.6788863231
"2757",135,2,0.75,0.01,0,-2.5,1343.6788863231
"2758",160,2,0.75,0.01,0,-2.5,1343.6788863231
"2759",10,2.25,0.75,0.01,0,-2.5,1343.6788863231
"2760",35,2.25,0.75,0.01,0,-2.5,1343.6788863231
"2761",60,2.25,0.75,0.01,0,-2.5,1343.6788863231
"2762",85,2.25,0.75,0.01,0,-2.5,1343.6788863231
"2763",110,2.25,0.75,0.01,0,-2.5,1343.6788863231
"2764",135,2.25,0.75,0.01,0,-2.5,1343.6788863231
"2765",160,2.25,0.75,0.01,0,-2.5,1343.6788863231
"2766",10,2.5,0.75,0.01,0,-2.5,1343.6788863231
"2767",35,2.5,0.75,0.01,0,-2.5,1343.6788863231
"2768",60,2.5,0.75,0.01,0,-2.5,1343.6788863231
"2769",85,2.5,0.75,0.01,0,-2.5,1343.6788863231
"2770",110,2.5,0.75,0.01,0,-2.5,1343.6788863231
"2771",135,2.5,0.75,0.01,0,-2.5,1343.6788863231
"2772",160,2.5,0.75,0.01,0,-2.5,1343.6788863231
"2773",10,0.5,1,0.01,0,-2.5,1343.34746159854
"2774",35,0.5,1,0.01,0,-2.5,1343.34821161313
"2775",60,0.5,1,0.01,0,-2.5,1343.34821161593
"2776",85,0.5,1,0.01,0,-2.5,1343.34821161593
"2777",110,0.5,1,0.01,0,-2.5,1343.34821161593
"2778",135,0.5,1,0.01,0,-2.5,1343.34821161593
"2779",160,0.5,1,0.01,0,-2.5,1343.34821161593
"2780",10,0.75,1,0.01,0,-2.5,1343.34819338856
"2781",35,0.75,1,0.01,0,-2.5,1343.34821161593
"2782",60,0.75,1,0.01,0,-2.5,1343.34821161593
"2783",85,0.75,1,0.01,0,-2.5,1343.34821161593
"2784",110,0.75,1,0.01,0,-2.5,1343.34821161593
"2785",135,0.75,1,0.01,0,-2.5,1343.34821161593
"2786",160,0.75,1,0.01,0,-2.5,1343.34821161593
"2787",10,1,1,0.01,0,-2.5,1343.34821121427
"2788",35,1,1,0.01,0,-2.5,1343.34821161593
"2789",60,1,1,0.01,0,-2.5,1343.34821161593
"2790",85,1,1,0.01,0,-2.5,1343.34821161593
"2791",110,1,1,0.01,0,-2.5,1343.34821161593
"2792",135,1,1,0.01,0,-2.5,1343.34821161593
"2793",160,1,1,0.01,0,-2.5,1343.34821161593
"2794",10,1.25,1,0.01,0,-2.5,1343.34821160748
"2795",35,1.25,1,0.01,0,-2.5,1343.34821161593
"2796",60,1.25,1,0.01,0,-2.5,1343.34821161593
"2797",85,1.25,1,0.01,0,-2.5,1343.34821161593
"2798",110,1.25,1,0.01,0,-2.5,1343.34821161593
"2799",135,1.25,1,0.01,0,-2.5,1343.34821161593
"2800",160,1.25,1,0.01,0,-2.5,1343.34821161593
"2801",10,1.5,1,0.01,0,-2.5,1343.34821161576
"2802",35,1.5,1,0.01,0,-2.5,1343.34821161593
"2803",60,1.5,1,0.01,0,-2.5,1343.34821161593
"2804",85,1.5,1,0.01,0,-2.5,1343.34821161593
"2805",110,1.5,1,0.01,0,-2.5,1343.34821161593
"2806",135,1.5,1,0.01,0,-2.5,1343.34821161593
"2807",160,1.5,1,0.01,0,-2.5,1343.34821161593
"2808",10,1.75,1,0.01,0,-2.5,1343.34821161592
"2809",35,1.75,1,0.01,0,-2.5,1343.34821161593
"2810",60,1.75,1,0.01,0,-2.5,1343.34821161593
"2811",85,1.75,1,0.01,0,-2.5,1343.34821161593
"2812",110,1.75,1,0.01,0,-2.5,1343.34821161593
"2813",135,1.75,1,0.01,0,-2.5,1343.34821161593
"2814",160,1.75,1,0.01,0,-2.5,1343.34821161593
"2815",10,2,1,0.01,0,-2.5,1343.34821161593
"2816",35,2,1,0.01,0,-2.5,1343.34821161593
"2817",60,2,1,0.01,0,-2.5,1343.34821161593
"2818",85,2,1,0.01,0,-2.5,1343.34821161593
"2819",110,2,1,0.01,0,-2.5,1343.34821161593
"2820",135,2,1,0.01,0,-2.5,1343.34821161593
"2821",160,2,1,0.01,0,-2.5,1343.34821161593
"2822",10,2.25,1,0.01,0,-2.5,1343.34821161593
"2823",35,2.25,1,0.01,0,-2.5,1343.34821161593
"2824",60,2.25,1,0.01,0,-2.5,1343.34821161593
"2825",85,2.25,1,0.01,0,-2.5,1343.34821161593
"2826",110,2.25,1,0.01,0,-2.5,1343.34821161593
"2827",135,2.25,1,0.01,0,-2.5,1343.34821161593
"2828",160,2.25,1,0.01,0,-2.5,1343.34821161593
"2829",10,2.5,1,0.01,0,-2.5,1343.34821161593
"2830",35,2.5,1,0.01,0,-2.5,1343.34821161593
"2831",60,2.5,1,0.01,0,-2.5,1343.34821161593
"2832",85,2.5,1,0.01,0,-2.5,1343.34821161593
"2833",110,2.5,1,0.01,0,-2.5,1343.34821161593
"2834",135,2.5,1,0.01,0,-2.5,1343.34821161593
"2835",160,2.5,1,0.01,0,-2.5,1343.34821161593
"2836",10,0.5,0,1.01,0,-2.5,1367.7409599082
"2837",35,0.5,0,1.01,0,-2.5,1367.74149558238
"2838",60,0.5,0,1.01,0,-2.5,1367.74149558437
"2839",85,0.5,0,1.01,0,-2.5,1367.74149558437
"2840",110,0.5,0,1.01,0,-2.5,1367.74149558437
"2841",135,0.5,0,1.01,0,-2.5,1367.74149558437
"2842",160,0.5,0,1.01,0,-2.5,1367.74149558437
"2843",10,0.75,0,1.01,0,-2.5,1367.74148256226
"2844",35,0.75,0,1.01,0,-2.5,1367.74149558437
"2845",60,0.75,0,1.01,0,-2.5,1367.74149558437
"2846",85,0.75,0,1.01,0,-2.5,1367.74149558437
"2847",110,0.75,0,1.01,0,-2.5,1367.74149558437
"2848",135,0.75,0,1.01,0,-2.5,1367.74149558437
"2849",160,0.75,0,1.01,0,-2.5,1367.74149558437
"2850",10,1,0,1.01,0,-2.5,1367.74149529731
"2851",35,1,0,1.01,0,-2.5,1367.74149558437
"2852",60,1,0,1.01,0,-2.5,1367.74149558437
"2853",85,1,0,1.01,0,-2.5,1367.74149558437
"2854",110,1,0,1.01,0,-2.5,1367.74149558437
"2855",135,1,0,1.01,0,-2.5,1367.74149558437
"2856",160,1,0,1.01,0,-2.5,1367.74149558437
"2857",10,1.25,0,1.01,0,-2.5,1367.74149557834
"2858",35,1.25,0,1.01,0,-2.5,1367.74149558437
"2859",60,1.25,0,1.01,0,-2.5,1367.74149558437
"2860",85,1.25,0,1.01,0,-2.5,1367.74149558437
"2861",110,1.25,0,1.01,0,-2.5,1367.74149558437
"2862",135,1.25,0,1.01,0,-2.5,1367.74149558437
"2863",160,1.25,0,1.01,0,-2.5,1367.74149558437
"2864",10,1.5,0,1.01,0,-2.5,1367.74149558426
"2865",35,1.5,0,1.01,0,-2.5,1367.74149558437
"2866",60,1.5,0,1.01,0,-2.5,1367.74149558437
"2867",85,1.5,0,1.01,0,-2.5,1367.74149558437
"2868",110,1.5,0,1.01,0,-2.5,1367.74149558437
"2869",135,1.5,0,1.01,0,-2.5,1367.74149558437
"2870",160,1.5,0,1.01,0,-2.5,1367.74149558437
"2871",10,1.75,0,1.01,0,-2.5,1367.74149558437
"2872",35,1.75,0,1.01,0,-2.5,1367.74149558437
"2873",60,1.75,0,1.01,0,-2.5,1367.74149558437
"2874",85,1.75,0,1.01,0,-2.5,1367.74149558437
"2875",110,1.75,0,1.01,0,-2.5,1367.74149558437
"2876",135,1.75,0,1.01,0,-2.5,1367.74149558437
"2877",160,1.75,0,1.01,0,-2.5,1367.74149558437
"2878",10,2,0,1.01,0,-2.5,1367.74149558437
"2879",35,2,0,1.01,0,-2.5,1367.74149558437
"2880",60,2,0,1.01,0,-2.5,1367.74149558437
"2881",85,2,0,1.01,0,-2.5,1367.74149558437
"2882",110,2,0,1.01,0,-2.5,1367.74149558437
"2883",135,2,0,1.01,0,-2.5,1367.74149558437
"2884",160,2,0,1.01,0,-2.5,1367.74149558437
"2885",10,2.25,0,1.01,0,-2.5,1367.74149558437
"2886",35,2.25,0,1.01,0,-2.5,1367.74149558437
"2887",60,2.25,0,1.01,0,-2.5,1367.74149558437
"2888",85,2.25,0,1.01,0,-2.5,1367.74149558437
"2889",110,2.25,0,1.01,0,-2.5,1367.74149558437
"2890",135,2.25,0,1.01,0,-2.5,1367.74149558437
"2891",160,2.25,0,1.01,0,-2.5,1367.74149558437
"2892",10,2.5,0,1.01,0,-2.5,1367.74149558437
"2893",35,2.5,0,1.01,0,-2.5,1367.74149558437
"2894",60,2.5,0,1.01,0,-2.5,1367.74149558437
"2895",85,2.5,0,1.01,0,-2.5,1367.74149558437
"2896",110,2.5,0,1.01,0,-2.5,1367.74149558437
"2897",135,2.5,0,1.01,0,-2.5,1367.74149558437
"2898",160,2.5,0,1.01,0,-2.5,1367.74149558437
"2899",10,0.5,0.25,1.01,0,-2.5,1367.46797546774
"2900",35,0.5,0.25,1.01,0,-2.5,1367.46844763131
"2901",60,0.5,0.25,1.01,0,-2.5,1367.46844763308
"2902",85,0.5,0.25,1.01,0,-2.5,1367.46844763308
"2903",110,0.5,0.25,1.01,0,-2.5,1367.46844763308
"2904",135,0.5,0.25,1.01,0,-2.5,1367.46844763308
"2905",160,0.5,0.25,1.01,0,-2.5,1367.46844763308
"2906",10,0.75,0.25,1.01,0,-2.5,1367.46843615408
"2907",35,0.75,0.25,1.01,0,-2.5,1367.46844763308
"2908",60,0.75,0.25,1.01,0,-2.5,1367.46844763308
"2909",85,0.75,0.25,1.01,0,-2.5,1367.46844763308
"2910",110,0.75,0.25,1.01,0,-2.5,1367.46844763308
"2911",135,0.75,0.25,1.01,0,-2.5,1367.46844763308
"2912",160,0.75,0.25,1.01,0,-2.5,1367.46844763308
"2913",10,1,0.25,1.01,0,-2.5,1367.46844737999
"2914",35,1,0.25,1.01,0,-2.5,1367.46844763308
"2915",60,1,0.25,1.01,0,-2.5,1367.46844763308
"2916",85,1,0.25,1.01,0,-2.5,1367.46844763308
"2917",110,1,0.25,1.01,0,-2.5,1367.46844763308
"2918",135,1,0.25,1.01,0,-2.5,1367.46844763308
"2919",160,1,0.25,1.01,0,-2.5,1367.46844763308
"2920",10,1.25,0.25,1.01,0,-2.5,1367.46844762774
"2921",35,1.25,0.25,1.01,0,-2.5,1367.46844763308
"2922",60,1.25,0.25,1.01,0,-2.5,1367.46844763308
"2923",85,1.25,0.25,1.01,0,-2.5,1367.46844763308
"2924",110,1.25,0.25,1.01,0,-2.5,1367.46844763308
"2925",135,1.25,0.25,1.01,0,-2.5,1367.46844763308
"2926",160,1.25,0.25,1.01,0,-2.5,1367.46844763308
"2927",10,1.5,0.25,1.01,0,-2.5,1367.46844763297
"2928",35,1.5,0.25,1.01,0,-2.5,1367.46844763308
