"","GC","lat","long","Date","User","countylist2"
"306","GC2D73E",41.82835,-84.48413,"2014-02-17","Team MEMILA","michigan,hillsdale"
"307","GC2D73E",41.82835,-84.48413,"2013-07-27","MI Barrel Makers","michigan,hillsdale"
"308","GC2D73E",41.82835,-84.48413,"2013-07-27","JustJ","michigan,hillsdale"
"309","GC2D73E",41.82835,-84.48413,"2013-07-27","jomber","michigan,hillsdale"
"310","GC2D73E",41.82835,-84.48413,"2013-07-27","AddHam","michigan,hillsdale"
"311","GC2D73E",41.82835,-84.48413,"2013-07-26","Moldslug","michigan,hillsdale"
"312","GC2D73E",41.82835,-84.48413,"2013-07-26","budget900","michigan,hillsdale"
"313","GC2D73E",41.82835,-84.48413,"2013-07-26","GO Geiger","michigan,hillsdale"
"314","GC2D73E",41.82835,-84.48413,"2012-12-15","bluedinosaur","michigan,hillsdale"
"315","GC2D73E",41.82835,-84.48413,"2012-09-30","OCCD","michigan,hillsdale"
"316","GC2D73E",41.82835,-84.48413,"2012-08-03","Dame Deco","michigan,hillsdale"
"317","GC2D73E",41.82835,-84.48413,"2012-07-28","KBLAST","michigan,hillsdale"
"318","GC2D73E",41.82835,-84.48413,"2012-07-28","TheReelMccoy","michigan,hillsdale"
"319","GC2D73E",41.82835,-84.48413,"2012-07-28","fishingohio","michigan,hillsdale"
"320","GC2D73E",41.82835,-84.48413,"2012-07-28","Hoghunters97","michigan,hillsdale"
"321","GC2D73E",41.82835,-84.48413,"2012-07-28","blandestk","michigan,hillsdale"
"322","GC2D73E",41.82835,-84.48413,"2012-07-27","TeamOC","michigan,hillsdale"
"323","GC2D73E",41.82835,-84.48413,"2012-07-27","OneSong_","michigan,hillsdale"
"324","GC2D73E",41.82835,-84.48413,"2012-07-27","geocat_","michigan,hillsdale"
"325","GC2D73E",41.82835,-84.48413,"2012-04-06","JGram","michigan,hillsdale"
"326","GC2D73E",41.82835,-84.48413,"2011-10-22","grizz-rider","michigan,hillsdale"
"327","GC2D73E",41.82835,-84.48413,"2011-10-16","fingers crossed","michigan,hillsdale"
"328","GC2D73E",41.82835,-84.48413,"2011-09-30","Tsmola","michigan,hillsdale"
"329","GC2D73E",41.82835,-84.48413,"2011-07-31","allenite","michigan,hillsdale"
"330","GC2D73E",41.82835,-84.48413,"2011-07-31","Tikibirds","michigan,hillsdale"
"331","GC2D73E",41.82835,-84.48413,"2011-07-31","bretina","michigan,hillsdale"
"332","GC2D73E",41.82835,-84.48413,"2011-07-30","Sequoia","michigan,hillsdale"
"333","GC2D73E",41.82835,-84.48413,"2011-07-30","Lostsole","michigan,hillsdale"
"334","GC2D73E",41.82835,-84.48413,"2011-07-30","Visiting Vet Tech","michigan,hillsdale"
"335","GC2D73E",41.82835,-84.48413,"2011-07-30","City Slicker","michigan,hillsdale"
"336","GC2D73E",41.82835,-84.48413,"2011-07-30","DLiming","michigan,hillsdale"
"337","GC2D73E",41.82835,-84.48413,"2011-07-29","Crowesfeat30","michigan,hillsdale"
"338","GC2D73E",41.82835,-84.48413,"2011-07-29","Crowesfeat30","michigan,hillsdale"
"339","GC2D73E",41.82835,-84.48413,"2011-07-29","marlin01","michigan,hillsdale"
"340","GC2D73E",41.82835,-84.48413,"2011-07-29","Strider","michigan,hillsdale"
"341","GC2D73E",41.82835,-84.48413,"2011-07-29","a2arnold","michigan,hillsdale"
"342","GC2D73E",41.82835,-84.48413,"2011-07-29","Mr. & Mrs. Magic","michigan,hillsdale"
"343","GC2D73E",41.82835,-84.48413,"2011-07-29","javapgmr","michigan,hillsdale"
"344","GC2D73E",41.82835,-84.48413,"2011-06-25","South Lyon Trekkers","michigan,hillsdale"
"345","GC2D73E",41.82835,-84.48413,"2011-06-25","Paddling Pirates","michigan,hillsdale"
"346","GC2D73E",41.82835,-84.48413,"2011-04-02","Periwinkle128","michigan,hillsdale"
"347","GC2D73E",41.82835,-84.48413,"2010-09-11","Norshley","michigan,hillsdale"
"348","GC2D73E",41.82835,-84.48413,"2010-08-23","geoawareCA","michigan,hillsdale"
"349","GCJ9EY",41.24338,-74.12058,"2019-08-16","Newyorkhikers","new york,orange"
"350","GCJ9EY",41.24338,-74.12058,"2019-05-24","GeoStinkWeed","new york,orange"
"351","GCJ9EY",41.24338,-74.12058,"2019-05-24","bneiman","new york,orange"
"352","GCJ9EY",41.24338,-74.12058,"2017-11-04","kcmcacher","new york,orange"
"353","GCJ9EY",41.24338,-74.12058,"2017-10-05","GoodSamNurse","new york,orange"
"354","GCJ9EY",41.24338,-74.12058,"2017-05-23","Berdman","new york,orange"
"355","GCJ9EY",41.24338,-74.12058,"2016-11-12","iamkrzys","new york,orange"
"356","GCJ9EY",41.24338,-74.12058,"2016-06-20","knirpse","new york,orange"
"357","GCJ9EY",41.24338,-74.12058,"2015-12-13","knirpse","new york,orange"
"358","GCJ9EY",41.24338,-74.12058,"2014-10-26","BriGuyNY","new york,orange"
"359","GCJ9EY",41.24338,-74.12058,"2014-10-26","Lizrdh","new york,orange"
"360","GCJ9EY",41.24338,-74.12058,"2014-01-26","knirpse","new york,orange"
"361","GCJ9EY",41.24338,-74.12058,"2014-01-26","knirpse","new york,orange"
"362","GCJ9EY",41.24338,-74.12058,"2014-01-26","knirpse","new york,orange"
"363","GCJ9EY",41.24338,-74.12058,"2013-10-26","LabRat101","new york,orange"
"364","GCJ9EY",41.24338,-74.12058,"2013-10-26","Team Bacmac","new york,orange"
"365","GCJ9EY",41.24338,-74.12058,"2013-09-28","Tobric","new york,orange"
"366","GCJ9EY",41.24338,-74.12058,"2013-04-13","Sakiman","new york,orange"
"367","GCJ9EY",41.24338,-74.12058,"2013-04-13","mmacgown","new york,orange"
"368","GCJ9EY",41.24338,-74.12058,"2012-02-18","BruceF","new york,orange"
"369","GCJ9EY",41.24338,-74.12058,"2012-01-08","MahwahBnA","new york,orange"
"370","GCJ9EY",41.24338,-74.12058,"2011-07-25","nrmaintain","new york,orange"
"371","GCJ9EY",41.24338,-74.12058,"2011-06-18","pelagori","new york,orange"
"372","GCJ9EY",41.24338,-74.12058,"2011-04-16","andGuest","new york,orange"
"373","GCJ9EY",41.24338,-74.12058,"2011-04-16","HowerPower","new york,orange"
"374","GCJ9EY",41.24338,-74.12058,"2011-01-16","mtdesq","new york,orange"
"375","GCJ9EY",41.24338,-74.12058,"2010-10-29","Team Geofrog","new york,orange"
"376","GCJ9EY",41.24338,-74.12058,"2010-10-24","Ovaron","new york,orange"
"377","GCJ9EY",41.24338,-74.12058,"2010-09-18","2blindsquirrels","new york,orange"
"378","GCJ9EY",41.24338,-74.12058,"2009-10-31","polskikrol","new york,orange"
"379","GCJ9EY",41.24338,-74.12058,"2009-10-31","wjgrun","new york,orange"
"380","GCJ9EY",41.24338,-74.12058,"2008-11-30","WaylessWood","new york,orange"
"381","GCJ9EY",41.24338,-74.12058,"2008-11-01","citicar1976","new york,orange"
"382","GCJ9EY",41.24338,-74.12058,"2008-11-01","ramapo","new york,orange"
"383","GCJ9EY",41.24338,-74.12058,"2008-09-23","dapoal","new york,orange"
"384","GCJ9EY",41.24338,-74.12058,"2008-09-22","dapoal","new york,orange"
"385","GCJ9EY",41.24338,-74.12058,"2008-08-23","weathernowcast","new york,orange"
"386","GCJ9EY",41.24338,-74.12058,"2008-08-14","roaming kiwi","new york,orange"
"387","GCJ9EY",41.24338,-74.12058,"2008-08-09","Kearny Irish","new york,orange"
"388","GCJ9EY",41.24338,-74.12058,"2007-11-24","TheSurfcaster","new york,orange"
"389","GCJ9EY",41.24338,-74.12058,"2007-11-24","IMSpider","new york,orange"
"390","GCJ9EY",41.24338,-74.12058,"2007-11-14","majormajor42","new york,orange"
"391","GCJ9EY",41.24338,-74.12058,"2007-10-20","DominoCT","new york,orange"
"392","GCJ9EY",41.24338,-74.12058,"2007-09-16","wesi","new york,orange"
"393","GCJ9EY",41.24338,-74.12058,"2007-08-18","cliff_hanger","new york,orange"
"394","GCJ9EY",41.24338,-74.12058,"2007-07-30","roaming kiwi","new york,orange"
"395","GCJ9EY",41.24338,-74.12058,"2007-07-17","woodstrider","new york,orange"
"396","GCJ9EY",41.24338,-74.12058,"2007-07-02","roaming kiwi","new york,orange"
"397","GCJ9EY",41.24338,-74.12058,"2007-03-25","jeeeper1","new york,orange"
"398","GCJ9EY",41.24338,-74.12058,"2006-12-03","accbd","new york,orange"
"399","GCJ9EY",41.24338,-74.12058,"2006-09-19","Bollechino","new york,orange"
"400","GCJ9EY",41.24338,-74.12058,"2006-09-19","ridgefield ridgerunner","new york,orange"
"401","GCJ9EY",41.24338,-74.12058,"2006-09-01","roaming kiwi","new york,orange"
"402","GCJ9EY",41.24338,-74.12058,"2006-07-03","roaming kiwi","new york,orange"
"403","GCJ9EY",41.24338,-74.12058,"2006-05-05","the ""dinosowers""","new york,orange"
"404","GCJ9EY",41.24338,-74.12058,"2006-04-23","trowel32","new york,orange"
"405","GCJ9EY",41.24338,-74.12058,"2006-02-20","Outdoors Lady","new york,orange"
"406","GCJ9EY",41.24338,-74.12058,"2006-02-16","Outdoors Lady","new york,orange"
"407","GCJ9EY",41.24338,-74.12058,"2005-06-01","tadpole379","new york,orange"
"408","GCJ9EY",41.24338,-74.12058,"2004-07-24","Rusty O Junk","new york,orange"
"409","GCJ9EY",41.24338,-74.12058,"2004-07-24","Gilwell1","new york,orange"
"410","GCJ9EY",41.24338,-74.12058,"2004-07-24","Mark.B","new york,orange"
"411","GCJ9EY",41.24338,-74.12058,"2004-07-24","macatac1961","new york,orange"
"412","GCJ9EY",41.24338,-74.12058,"2004-07-24","marlin01","new york,orange"
"413","GCJ9EY",41.24338,-74.12058,"2004-07-17","brian b","new york,orange"
"414","GCJ9EY",41.24338,-74.12058,"2004-06-05","mortonfox","new york,orange"
"415","GCJ9EY",41.24338,-74.12058,"2004-05-22","geobernd","new york,orange"
"416","GCJ9EY",41.24338,-74.12058,"2004-05-11","continental drifter","new york,orange"
"417","GCJ9EY",41.24338,-74.12058,"2004-05-08","jonboy","new york,orange"
"418","GCJ9EY",41.24338,-74.12058,"2004-04-27","Walkin' Ed","new york,orange"
"419","GC1CM6Z",41.76195,-73.91873,"2019-11-02","Team Divi Divi","new york,dutchess"
"420","GC1CM6Z",41.76195,-73.91873,"2019-09-15","Newyorkhikers","new york,dutchess"
"421","GC1CM6Z",41.76195,-73.91873,"2017-11-01","Berdman","new york,dutchess"
"422","GC1CM6Z",41.76195,-73.91873,"2016-05-12","Flyer1957","new york,dutchess"
"423","GC1CM6Z",41.76195,-73.91873,"2014-06-16","Dave w/o id","new york,dutchess"
"424","GC1CM6Z",41.76195,-73.91873,"2013-03-13","Austin316WWE","new york,dutchess"
"425","GC1CM6Z",41.76195,-73.91873,"2012-03-07","hjmoose","new york,dutchess"
"426","GC1CM6Z",41.76195,-73.91873,"2012-02-24","Joe the Mailman","new york,dutchess"
"427","GC1CM6Z",41.76195,-73.91873,"2012-01-29","Gp30sieb","new york,dutchess"
"428","GC1CM6Z",41.76195,-73.91873,"2011-12-08","Shelly PBC","new york,dutchess"
"429","GC1CM6Z",41.76195,-73.91873,"2011-07-23","cachefinderEW","new york,dutchess"
"430","GC1CM6Z",41.76195,-73.91873,"2011-06-02","Knickknack Hunter","new york,dutchess"
"431","GC1CM6Z",41.76195,-73.91873,"2011-03-18","jmonti","new york,dutchess"
"432","GC1CM6Z",41.76195,-73.91873,"2010-10-12","werewolf44","new york,dutchess"
"433","GC1CM6Z",41.76195,-73.91873,"2010-09-17","cwgray","new york,dutchess"
"434","GC1CM6Z",41.76195,-73.91873,"2010-03-19","JPA3&4","new york,dutchess"
"435","GC1CM6Z",41.76195,-73.91873,"2009-10-03","birder428","new york,dutchess"
"436","GC1CM6Z",41.76195,-73.91873,"2009-04-05","Walkaboutlost","new york,dutchess"
"437","GC1CM6Z",41.76195,-73.91873,"2009-03-07","Mark.B","new york,dutchess"
"438","GC1CM6Z",41.76195,-73.91873,"2009-03-04","redrumNYHC","new york,dutchess"
"439","GC1CM6Z",41.76195,-73.91873,"2009-02-28","bneiman","new york,dutchess"
"440","GC1CM6Z",41.76195,-73.91873,"2009-01-04","The 4 Moosekateers","new york,dutchess"
"441","GC1CM6Z",41.76195,-73.91873,"2009-01-04","Obvious One","new york,dutchess"
"442","GC1CM6Z",41.76195,-73.91873,"2008-11-29","Walkin' Ed","new york,dutchess"
"443","GC1CM6Z",41.76195,-73.91873,"2008-11-01","Behistun","new york,dutchess"
"444","GC1CM6Z",41.76195,-73.91873,"2008-11-01","nrmaintain","new york,dutchess"
"445","GC1CM6Z",41.76195,-73.91873,"2008-09-30","camelprodder","new york,dutchess"
"446","GC1CM6Z",41.76195,-73.91873,"2008-09-30","seam2read","new york,dutchess"
"447","GC1CM6Z",41.76195,-73.91873,"2008-07-13","Los Nidos Hawks","new york,dutchess"
"448","GC1CM6Z",41.76195,-73.91873,"2008-06-10","Galaxy 11","new york,dutchess"
"449","GC1CM6Z",41.76195,-73.91873,"2008-06-08","MSTzilla","new york,dutchess"
"450","GC1CM6Z",41.76195,-73.91873,"2008-06-02","New York Admin","new york,dutchess"
"451","GC1554H",35.04778,-85.04642,"2019-10-13","Camajestic2011","tennessee,hamilton"
"452","GC1554H",35.04778,-85.04642,"2019-08-16","Ground Fox","tennessee,hamilton"
"453","GC1554H",35.04778,-85.04642,"2018-10-09","GR8CACHERS","tennessee,hamilton"
"454","GC1554H",35.04778,-85.04642,"2018-10-04","GR8CACHERS","tennessee,hamilton"
"455","GC1554H",35.04778,-85.04642,"2018-04-22","di75duo","tennessee,hamilton"
"456","GC1554H",35.04778,-85.04642,"2018-03-19","grizz-rider","tennessee,hamilton"
"457","GC1554H",35.04778,-85.04642,"2018-03-19","Netinator","tennessee,hamilton"
"458","GC1554H",35.04778,-85.04642,"2018-03-19","Purple Turtlez","tennessee,hamilton"
"459","GC1554H",35.04778,-85.04642,"2018-03-18","Millasmommies12","tennessee,hamilton"
"460","GC1554H",35.04778,-85.04642,"2018-02-03","caverdon","tennessee,hamilton"
"461","GC1554H",35.04778,-85.04642,"2017-09-22","lullabye4u","tennessee,hamilton"
"462","GC1554H",35.04778,-85.04642,"2017-05-28","rubberpaws","tennessee,hamilton"
"463","GC1554H",35.04778,-85.04642,"2017-05-28","magpup","tennessee,hamilton"
"464","GC1554H",35.04778,-85.04642,"2017-03-07","Mr Echo","tennessee,hamilton"
"465","GC1554H",35.04778,-85.04642,"2016-10-10","foxult","tennessee,hamilton"
"466","GC1554H",35.04778,-85.04642,"2016-05-29","sc-kayaking","tennessee,hamilton"
"467","GC1554H",35.04778,-85.04642,"2016-02-17","sewwatt","tennessee,hamilton"
"468","GC1554H",35.04778,-85.04642,"2016-02-17","biblemanrick","tennessee,hamilton"
"469","GC1554H",35.04778,-85.04642,"2015-12-19","kcepenn","tennessee,hamilton"
"470","GC1554H",35.04778,-85.04642,"2015-10-15","coolhipwithit","tennessee,hamilton"
"471","GC1554H",35.04778,-85.04642,"2015-08-30","Cyclops","tennessee,hamilton"
"472","GC1554H",35.04778,-85.04642,"2015-07-24","poeanne","tennessee,hamilton"
"473","GC1554H",35.04778,-85.04642,"2015-06-27","excaliburrd","tennessee,hamilton"
"474","GC1554H",35.04778,-85.04642,"2014-04-11","PlagueRider","tennessee,hamilton"
"475","GC1554H",35.04778,-85.04642,"2014-03-08","MacPowell","tennessee,hamilton"
"476","GC1554H",35.04778,-85.04642,"2014-03-08","lizzie60","tennessee,hamilton"
"477","GC1554H",35.04778,-85.04642,"2014-03-08","smoke69","tennessee,hamilton"
"478","GC1554H",35.04778,-85.04642,"2014-03-08","shan7on","tennessee,hamilton"
"479","GC1554H",35.04778,-85.04642,"2014-03-08","the wanderr","tennessee,hamilton"
"480","GC1554H",35.04778,-85.04642,"2014-03-08","WASCALLEY WABBIT","tennessee,hamilton"
"481","GC1554H",35.04778,-85.04642,"2014-03-08","PokerLuck","tennessee,hamilton"
"482","GC1554H",35.04778,-85.04642,"2014-03-08","terri2south","tennessee,hamilton"
"483","GC1554H",35.04778,-85.04642,"2014-03-08","NashvilleJoe","tennessee,hamilton"
"484","GC1554H",35.04778,-85.04642,"2014-03-08","AbbysGrammy","tennessee,hamilton"
"485","GC1554H",35.04778,-85.04642,"2013-07-20","kittykatX3","tennessee,hamilton"
"486","GC1554H",35.04778,-85.04642,"2013-07-20","oldboyhiker","tennessee,hamilton"
"487","GC1554H",35.04778,-85.04642,"2013-06-04","Albedo_0.39","tennessee,hamilton"
"488","GC1554H",35.04778,-85.04642,"2012-03-06","KDubs","tennessee,hamilton"
"489","GC1554H",35.04778,-85.04642,"2011-02-26","CaverScott","tennessee,hamilton"
"490","GC1554H",35.04778,-85.04642,"2010-10-12","magkirk","tennessee,hamilton"
"491","GC1554H",35.04778,-85.04642,"2010-10-12","rmengineer","tennessee,hamilton"
"492","GC1554H",35.04778,-85.04642,"2009-11-13","Diggin' Up Bones","tennessee,hamilton"
"493","GC1554H",35.04778,-85.04642,"2009-09-07","Ranger Fox","tennessee,hamilton"
"494","GC1554H",35.04778,-85.04642,"2009-07-27","swampmuck","tennessee,hamilton"
"495","GC1554H",35.04778,-85.04642,"2009-05-30","Pretty Little Monster","tennessee,hamilton"
"496","GC1554H",35.04778,-85.04642,"2009-05-30","Team Geologynut","tennessee,hamilton"
"497","GC1554H",35.04778,-85.04642,"2009-02-12","spaceteacher","tennessee,hamilton"
"498","GC1554H",35.04778,-85.04642,"2009-02-06","papermanone & catlover","tennessee,hamilton"
"499","GC1554H",35.04778,-85.04642,"2009-01-31","Lostnspace","tennessee,hamilton"
"500","GC1554H",35.04778,-85.04642,"2009-01-10","tmturk","tennessee,hamilton"
"501","GC1554H",35.04778,-85.04642,"2008-12-25","PathfinderMark","tennessee,hamilton"
"502","GC1554H",35.04778,-85.04642,"2008-11-06","Smiling in Acworth","tennessee,hamilton"
"503","GC1554H",35.04778,-85.04642,"2008-07-02","super_cacher","tennessee,hamilton"
"504","GC1554H",35.04778,-85.04642,"2008-07-02","MutherAndSun","tennessee,hamilton"
"505","GC1554H",35.04778,-85.04642,"2008-07-02","racer2814","tennessee,hamilton"
"506","GC1554H",35.04778,-85.04642,"2008-05-31","lookingUPward","tennessee,hamilton"
"507","GC1554H",35.04778,-85.04642,"2008-04-16","OpusTerra","tennessee,hamilton"
"508","GC1554H",35.04778,-85.04642,"2008-03-09","Cav Scout","tennessee,hamilton"
"509","GC1554H",35.04778,-85.04642,"2007-10-06","M_Force","tennessee,hamilton"
"510","GC1554H",35.04778,-85.04642,"2007-10-06","David","tennessee,hamilton"
"511","GC1554H",35.04778,-85.04642,"2007-10-06","Over-The-Hill-Gang","tennessee,hamilton"
"512","GC1554H",35.04778,-85.04642,"2007-08-28","Flagg2007","tennessee,hamilton"
"513","GC1554H",35.04778,-85.04642,"2007-08-20","MommaDirtClod-MDC","tennessee,hamilton"
"514","GC1554H",35.04778,-85.04642,"2007-08-20","OxSling","tennessee,hamilton"
"515","GC1554H",35.04778,-85.04642,"2007-08-20","greasemonkey500","tennessee,hamilton"
"516","GC1554H",35.04778,-85.04642,"2007-08-15","greasemonkey500","tennessee,hamilton"
"517","GC1554H",35.04778,-85.04642,"2007-08-14","geoaware","tennessee,hamilton"
"518","GC3JEQA",43.63418,-79.9749,"2019-02-17","kguppy",NA
"519","GC3JEQA",43.63418,-79.9749,"2018-09-29","zananoelis",NA
"520","GC3JEQA",43.63418,-79.9749,"2018-09-16","mmsm",NA
"521","GC3JEQA",43.63418,-79.9749,"2018-08-11","Scouters Fred and Brenda",NA
"522","GC3JEQA",43.63418,-79.9749,"2017-03-10","Desafio",NA
"523","GC3JEQA",43.63418,-79.9749,"2017-03-05","JayJayCache",NA
"524","GC3JEQA",43.63418,-79.9749,"2017-03-05","Bug Finders",NA
"525","GC3JEQA",43.63418,-79.9749,"2016-10-11","Joe Loescher",NA
"526","GC3JEQA",43.63418,-79.9749,"2016-09-11","betweenhereandthere",NA
"527","GC3JEQA",43.63418,-79.9749,"2016-07-02","KayTeeAre",NA
"528","GC3JEQA",43.63418,-79.9749,"2016-04-18","ktemJohn",NA
"529","GC3JEQA",43.63418,-79.9749,"2016-04-18","drdrkxz",NA
"530","GC3JEQA",43.63418,-79.9749,"2016-01-23","Ragtops",NA
"531","GC3JEQA",43.63418,-79.9749,"2016-01-23","LadyJaime",NA
"532","GC3JEQA",43.63418,-79.9749,"2016-01-23","Kreamer&BearsKrew",NA
"533","GC3JEQA",43.63418,-79.9749,"2015-05-20","indigodave",NA
"534","GC3JEQA",43.63418,-79.9749,"2015-05-20","By Way",NA
"535","GC3JEQA",43.63418,-79.9749,"2015-05-20","bruce iroquoia",NA
"536","GC3JEQA",43.63418,-79.9749,"2014-11-25","Zorkmid",NA
"537","GC3JEQA",43.63418,-79.9749,"2014-11-25","jatmo",NA
"538","GC3JEQA",43.63418,-79.9749,"2014-11-25","bestactuary",NA
"539","GC3JEQA",43.63418,-79.9749,"2013-11-19","Micd",NA
"540","GC3JEQA",43.63418,-79.9749,"2013-11-17","Micd",NA
"541","GC3JEQA",43.63418,-79.9749,"2013-10-12","Msbrenders",NA
"542","GC3JEQA",43.63418,-79.9749,"2013-10-11","Zoeker Bill",NA
"543","GC3JEQA",43.63418,-79.9749,"2013-10-11","Mississauga Misfits",NA
"544","GC3JEQA",43.63418,-79.9749,"2013-09-01","Paul n Susan",NA
"545","GC3JEQA",43.63418,-79.9749,"2013-05-26","oldnumber7",NA
"546","GC3JEQA",43.63418,-79.9749,"2013-03-19","fbax",NA
"547","GC3JEQA",43.63418,-79.9749,"2013-03-01","Buttons.",NA
"548","GC3JEQA",43.63418,-79.9749,"2012-11-05","mijojelweslandon",NA
"549","GC3JEQA",43.63418,-79.9749,"2012-10-13","alli-oop",NA
"550","GC3JEQA",43.63418,-79.9749,"2012-09-24","GuelphHiker",NA
"551","GC3JEQA",43.63418,-79.9749,"2012-08-06","Ellesche2100",NA
"552","GC3JEQA",43.63418,-79.9749,"2012-08-06","res2100",NA
"553","GC3JEQA",43.63418,-79.9749,"2012-07-12","hikerT",NA
"554","GC3JEQA",43.63418,-79.9749,"2012-06-10","red headed fury",NA
"555","GC3JEQA",43.63418,-79.9749,"2012-06-10","FreeSpirited1",NA
"556","GC3JEQA",43.63418,-79.9749,"2012-05-20","geob.o.b.",NA
"557","GC3JEQA",43.63418,-79.9749,"2012-05-20","oldnumber7",NA
"558","GC1EHWD",35.56932,-86.89607,"2008-07-28","MlKE","tennessee,maury"
"559","GC1EHWD",35.56932,-86.89607,"2008-07-27","ThePiedPiper","tennessee,maury"
"560","GC1EHWD",35.56932,-86.89607,"2008-07-27","MlKE","tennessee,maury"
"561","GC1EHWD",35.56932,-86.89607,"2008-07-27","MlKE","tennessee,maury"
"562","GC1EHWD",35.56932,-86.89607,"2008-07-26","MadMin","tennessee,maury"
"563","GC7N8XT",40.88948,-77.38682,"2020-01-10","rainbowtree","pennsylvania,centre"
"564","GC7N8XT",40.88948,-77.38682,"2019-11-01","rainbowtree","pennsylvania,centre"
"565","GC7N8XT",40.88948,-77.38682,"2019-06-23","green nikki","pennsylvania,centre"
"566","GC7N8XT",40.88948,-77.38682,"2019-06-19","OxSling","pennsylvania,centre"
"567","GC7N8XT",40.88948,-77.38682,"2018-07-05","carels","pennsylvania,centre"
"568","GC7N8XT",40.88948,-77.38682,"2018-05-16","GeoawareUSA7","pennsylvania,centre"
"569","GC7N8XT",40.88948,-77.38682,"2018-05-15","rainbowtree","pennsylvania,centre"
"570","GC1VR12",38.49465,-80.41918,"2017-06-16","skeletor10","west virginia,webster"
"571","GC1VR12",38.49465,-80.41918,"2017-06-16","InxtricablFate","west virginia,webster"
"572","GC1VR12",38.49465,-80.41918,"2017-06-16","magtfplanner","west virginia,webster"
"573","GC1VR12",38.49465,-80.41918,"2015-05-04","Wildhorse15","west virginia,webster"
