"","year","county1","county2","num.shared","incidence","date","inf.counties"
"31624","2007-01-01","Maury","Rowan",1,0,2007-01-01,6
"31625","2007-01-01","Keweenaw","Ontonagon",1,0,2007-01-01,6
"31626","2007-01-01","Keweenaw","Keweenaw",1,0,2007-01-01,6
"31627","2007-01-01","Keweenaw","Maury",1,0,2007-01-01,6
"31628","2007-01-01","Keweenaw","York County",1,0,2007-01-01,6
"31629","2007-01-01","Keweenaw","Hardin",1,0,2007-01-01,6
"31630","2007-01-01","Keweenaw","Hocking",1,0,2007-01-01,6
"31631","2007-01-01","Keweenaw","Marion",1,0,2007-01-01,6
"31632","2007-01-01","Keweenaw","Houghton",1,0,2007-01-01,6
"31633","2007-01-01","Keweenaw","La Côte-De-Gaspé",1,0,2007-01-01,6
"31634","2007-01-01","Keweenaw","Phelps",1,0,2007-01-01,6
"31635","2007-01-01","Keweenaw","St. Louis County",1,0,2007-01-01,6
"31636","2007-01-01","Keweenaw","Taney",1,0,2007-01-01,6
"31637","2007-01-01","Keweenaw","Newton",1,0,2007-01-01,6
"31638","2007-01-01","Keweenaw","Pulaski",1,0,2007-01-01,6
"31639","2007-01-01","Keweenaw","Lewis",1,0,2007-01-01,6
"31640","2007-01-01","Keweenaw","Warren",1,0,2007-01-01,6
"31641","2007-01-01","Keweenaw","Edmonson",1,0,2007-01-01,6
"31642","2007-01-01","Keweenaw","Lee",1,0,2007-01-01,6
"31643","2007-01-01","Keweenaw","Rockcastle",1,0,2007-01-01,6
"31644","2007-01-01","Keweenaw","Carter",1,0,2007-01-01,6
"31645","2007-01-01","Keweenaw","Letcher",1,0,2007-01-01,6
"31646","2007-01-01","Keweenaw","Meade",1,0,2007-01-01,6
"31647","2007-01-01","Keweenaw","Washington",1,0,2007-01-01,6
"31648","2007-01-01","Keweenaw","Haliburton County",1,0,2007-01-01,6
"31649","2007-01-01","Keweenaw","Fairfield",1,0,2007-01-01,6
"31650","2007-01-01","Keweenaw","Wise",1,0,2007-01-01,6
"31651","2007-01-01","Keweenaw","Kings County",1,0,2007-01-01,6
"31652","2007-01-01","Keweenaw","Nipissing District (Part 1 Of)",1,0,2007-01-01,6
"31653","2007-01-01","Keweenaw","Halton Regional Municipality",1,0,2007-01-01,6
"31654","2007-01-01","Keweenaw","Oxford",1,0,2007-01-01,6
"31655","2007-01-01","Keweenaw","Saint John County",1,0,2007-01-01,6
"31656","2007-01-01","Keweenaw","Roanoke",1,0,2007-01-01,6
"31657","2007-01-01","Keweenaw","Crawford",1,0,2007-01-01,6
"31658","2007-01-01","Keweenaw","Monroe",1,0,2007-01-01,6
"31659","2007-01-01","Keweenaw","Montgomery",1,0,2007-01-01,6
"31660","2007-01-01","Keweenaw","Smyth",1,0,2007-01-01,6
"31661","2007-01-01","Keweenaw","Luzerne",1,0,2007-01-01,6
"31662","2007-01-01","Keweenaw","Centre",1,0,2007-01-01,6
"31663","2007-01-01","Keweenaw","Putnam",1,0,2007-01-01,6
"31664","2007-01-01","Keweenaw","Giles",1,0,2007-01-01,6
"31665","2007-01-01","Keweenaw","Hartford",1,0,2007-01-01,6
"31666","2007-01-01","Keweenaw","Hamilton",1,0,2007-01-01,6
"31667","2007-01-01","Keweenaw","Morris",1,0,2007-01-01,6
"31668","2007-01-01","Keweenaw","Orange",1,0,2007-01-01,6
"31669","2007-01-01","Keweenaw","Blair",1,0,2007-01-01,6
"31670","2007-01-01","Keweenaw","Les Collines-De-L'Outaouais",1,0,2007-01-01,6
"31671","2007-01-01","Keweenaw","Greenbrier",1,0,2007-01-01,6
"31672","2007-01-01","Keweenaw","Sullivan",1,0,2007-01-01,6
"31673","2007-01-01","Keweenaw","Hastings County",1,0,2007-01-01,6
"31674","2007-01-01","Keweenaw","Huntingdon",1,0,2007-01-01,6
"31675","2007-01-01","Keweenaw","Hancock",1,0,2007-01-01,6
"31676","2007-01-01","Keweenaw","Clearfield",1,0,2007-01-01,6
"31677","2007-01-01","Keweenaw","Colchester County",1,0,2007-01-01,6
"31678","2007-01-01","Keweenaw","Cuyahoga",1,0,2007-01-01,6
"31679","2007-01-01","Keweenaw","Westmorland County",1,0,2007-01-01,6
"31680","2007-01-01","Keweenaw","Franklin",1,0,2007-01-01,6
"31681","2007-01-01","Keweenaw","Ulster",1,0,2007-01-01,6
"31682","2007-01-01","Keweenaw","Bennington",1,0,2007-01-01,6
"31683","2007-01-01","Keweenaw","Rowan",1,0,2007-01-01,6
"31684","2007-01-01","Ontonagon","Ontonagon",1,0,2007-01-01,6
"31685","2007-01-01","Ontonagon","Keweenaw",1,0,2007-01-01,6
"31686","2007-01-01","Ontonagon","Maury",1,0,2007-01-01,6
"31687","2007-01-01","Ontonagon","York County",1,0,2007-01-01,6
"31688","2007-01-01","Ontonagon","Hardin",1,0,2007-01-01,6
"31689","2007-01-01","Ontonagon","Hocking",1,0,2007-01-01,6
"31690","2007-01-01","Ontonagon","Marion",1,0,2007-01-01,6
"31691","2007-01-01","Ontonagon","Houghton",1,0,2007-01-01,6
"31692","2007-01-01","Ontonagon","La Côte-De-Gaspé",1,0,2007-01-01,6
"31693","2007-01-01","Ontonagon","Phelps",1,0,2007-01-01,6
"31694","2007-01-01","Ontonagon","St. Louis County",1,0,2007-01-01,6
"31695","2007-01-01","Ontonagon","Taney",1,0,2007-01-01,6
"31696","2007-01-01","Ontonagon","Newton",1,0,2007-01-01,6
"31697","2007-01-01","Ontonagon","Pulaski",1,0,2007-01-01,6
"31698","2007-01-01","Ontonagon","Lewis",1,0,2007-01-01,6
"31699","2007-01-01","Ontonagon","Warren",1,0,2007-01-01,6
"31700","2007-01-01","Ontonagon","Edmonson",1,0,2007-01-01,6
"31701","2007-01-01","Ontonagon","Lee",1,0,2007-01-01,6
"31702","2007-01-01","Ontonagon","Rockcastle",1,0,2007-01-01,6
"31703","2007-01-01","Ontonagon","Carter",1,0,2007-01-01,6
"31704","2007-01-01","Ontonagon","Letcher",1,0,2007-01-01,6
"31705","2007-01-01","Ontonagon","Meade",1,0,2007-01-01,6
"31706","2007-01-01","Ontonagon","Washington",1,0,2007-01-01,6
"31707","2007-01-01","Ontonagon","Haliburton County",1,0,2007-01-01,6
"31708","2007-01-01","Ontonagon","Fairfield",1,0,2007-01-01,6
"31709","2007-01-01","Ontonagon","Wise",1,0,2007-01-01,6
"31710","2007-01-01","Ontonagon","Kings County",1,0,2007-01-01,6
"31711","2007-01-01","Ontonagon","Nipissing District (Part 1 Of)",1,0,2007-01-01,6
"31712","2007-01-01","Ontonagon","Halton Regional Municipality",1,0,2007-01-01,6
"31713","2007-01-01","Ontonagon","Oxford",1,0,2007-01-01,6
"31714","2007-01-01","Ontonagon","Saint John County",1,0,2007-01-01,6
"31715","2007-01-01","Ontonagon","Roanoke",1,0,2007-01-01,6
"31716","2007-01-01","Ontonagon","Crawford",1,0,2007-01-01,6
"31717","2007-01-01","Ontonagon","Monroe",1,0,2007-01-01,6
"31718","2007-01-01","Ontonagon","Montgomery",1,0,2007-01-01,6
"31719","2007-01-01","Ontonagon","Smyth",1,0,2007-01-01,6
"31720","2007-01-01","Ontonagon","Luzerne",1,0,2007-01-01,6
"31721","2007-01-01","Ontonagon","Centre",1,0,2007-01-01,6
"31722","2007-01-01","Ontonagon","Putnam",1,0,2007-01-01,6
"31723","2007-01-01","Ontonagon","Giles",1,0,2007-01-01,6
"31724","2007-01-01","Ontonagon","Hartford",1,0,2007-01-01,6
"31725","2007-01-01","Ontonagon","Hamilton",1,0,2007-01-01,6
"31726","2007-01-01","Ontonagon","Morris",1,0,2007-01-01,6
"31727","2007-01-01","Ontonagon","Orange",1,0,2007-01-01,6
"31728","2007-01-01","Ontonagon","Blair",1,0,2007-01-01,6
"31729","2007-01-01","Ontonagon","Les Collines-De-L'Outaouais",1,0,2007-01-01,6
"31730","2007-01-01","Ontonagon","Greenbrier",1,0,2007-01-01,6
"31731","2007-01-01","Ontonagon","Sullivan",1,0,2007-01-01,6
"31732","2007-01-01","Ontonagon","Hastings County",1,0,2007-01-01,6
"31733","2007-01-01","Ontonagon","Huntingdon",1,0,2007-01-01,6
"31734","2007-01-01","Ontonagon","Hancock",1,0,2007-01-01,6
"31735","2007-01-01","Ontonagon","Clearfield",1,0,2007-01-01,6
"31736","2007-01-01","Ontonagon","Colchester County",1,0,2007-01-01,6
"31737","2007-01-01","Ontonagon","Cuyahoga",1,0,2007-01-01,6
"31738","2007-01-01","Ontonagon","Westmorland County",1,0,2007-01-01,6
"31739","2007-01-01","Ontonagon","Franklin",1,0,2007-01-01,6
"31740","2007-01-01","Ontonagon","Ulster",1,0,2007-01-01,6
"31741","2007-01-01","Ontonagon","Bennington",1,0,2007-01-01,6
"31742","2007-01-01","Ontonagon","Rowan",1,0,2007-01-01,6
"31743","2007-01-01","St. Louis County","Ontonagon",1,0,2007-01-01,6
"31744","2007-01-01","St. Louis County","Keweenaw",1,0,2007-01-01,6
"31745","2007-01-01","St. Louis County","Maury",1,0,2007-01-01,6
"31746","2007-01-01","St. Louis County","York County",1,0,2007-01-01,6
"31747","2007-01-01","St. Louis County","Hardin",1,0,2007-01-01,6
"31748","2007-01-01","St. Louis County","Hocking",1,0,2007-01-01,6
"31749","2007-01-01","St. Louis County","Marion",1,0,2007-01-01,6
"31750","2007-01-01","St. Louis County","Houghton",1,0,2007-01-01,6
"31751","2007-01-01","St. Louis County","La Côte-De-Gaspé",1,0,2007-01-01,6
"31752","2007-01-01","St. Louis County","Phelps",1,0,2007-01-01,6
"31753","2007-01-01","St. Louis County","St. Louis County",1,0,2007-01-01,6
"31754","2007-01-01","St. Louis County","Taney",1,0,2007-01-01,6
"31755","2007-01-01","St. Louis County","Newton",1,0,2007-01-01,6
"31756","2007-01-01","St. Louis County","Pulaski",1,0,2007-01-01,6
"31757","2007-01-01","St. Louis County","Lewis",1,0,2007-01-01,6
"31758","2007-01-01","St. Louis County","Warren",1,0,2007-01-01,6
"31759","2007-01-01","St. Louis County","Edmonson",1,0,2007-01-01,6
"31760","2007-01-01","St. Louis County","Lee",1,0,2007-01-01,6
"31761","2007-01-01","St. Louis County","Rockcastle",1,0,2007-01-01,6
"31762","2007-01-01","St. Louis County","Carter",1,0,2007-01-01,6
"31763","2007-01-01","St. Louis County","Letcher",1,0,2007-01-01,6
"31764","2007-01-01","St. Louis County","Meade",1,0,2007-01-01,6
"31765","2007-01-01","St. Louis County","Washington",1,0,2007-01-01,6
"31766","2007-01-01","St. Louis County","Haliburton County",1,0,2007-01-01,6
"31767","2007-01-01","St. Louis County","Fairfield",1,0,2007-01-01,6
"31768","2007-01-01","St. Louis County","Wise",1,0,2007-01-01,6
"31769","2007-01-01","St. Louis County","Kings County",1,0,2007-01-01,6
"31770","2007-01-01","St. Louis County","Nipissing District (Part 1 Of)",1,0,2007-01-01,6
"31771","2007-01-01","St. Louis County","Halton Regional Municipality",1,0,2007-01-01,6
"31772","2007-01-01","St. Louis County","Oxford",1,0,2007-01-01,6
"31773","2007-01-01","St. Louis County","Saint John County",1,0,2007-01-01,6
"31774","2007-01-01","St. Louis County","Roanoke",1,0,2007-01-01,6
"31775","2007-01-01","St. Louis County","Crawford",1,0,2007-01-01,6
"31776","2007-01-01","St. Louis County","Monroe",1,0,2007-01-01,6
"31777","2007-01-01","St. Louis County","Montgomery",1,0,2007-01-01,6
"31778","2007-01-01","St. Louis County","Smyth",1,0,2007-01-01,6
"31779","2007-01-01","St. Louis County","Luzerne",1,0,2007-01-01,6
"31780","2007-01-01","St. Louis County","Centre",1,0,2007-01-01,6
"31781","2007-01-01","St. Louis County","Putnam",1,0,2007-01-01,6
"31782","2007-01-01","St. Louis County","Giles",1,0,2007-01-01,6
"31783","2007-01-01","St. Louis County","Hartford",1,0,2007-01-01,6
"31784","2007-01-01","St. Louis County","Hamilton",1,0,2007-01-01,6
"31785","2007-01-01","St. Louis County","Morris",1,0,2007-01-01,6
"31786","2007-01-01","St. Louis County","Orange",1,0,2007-01-01,6
"31787","2007-01-01","St. Louis County","Blair",1,0,2007-01-01,6
"31788","2007-01-01","St. Louis County","Les Collines-De-L'Outaouais",1,0,2007-01-01,6
"31789","2007-01-01","St. Louis County","Greenbrier",1,0,2007-01-01,6
"31790","2007-01-01","St. Louis County","Sullivan",1,0,2007-01-01,6
"31791","2007-01-01","St. Louis County","Hastings County",1,0,2007-01-01,6
"31792","2007-01-01","St. Louis County","Huntingdon",1,0,2007-01-01,6
"31793","2007-01-01","St. Louis County","Hancock",1,0,2007-01-01,6
"31794","2007-01-01","St. Louis County","Clearfield",1,0,2007-01-01,6
"31795","2007-01-01","St. Louis County","Colchester County",1,0,2007-01-01,6
"31796","2007-01-01","St. Louis County","Cuyahoga",1,0,2007-01-01,6
"31797","2007-01-01","St. Louis County","Westmorland County",1,0,2007-01-01,6
"31798","2007-01-01","St. Louis County","Franklin",1,0,2007-01-01,6
"31799","2007-01-01","St. Louis County","Ulster",1,0,2007-01-01,6
"31800","2007-01-01","St. Louis County","Bennington",1,0,2007-01-01,6
"31801","2007-01-01","St. Louis County","Rowan",1,0,2007-01-01,6
"31802","2007-01-01","Phelps","Ontonagon",1,0,2007-01-01,6
"31803","2007-01-01","Phelps","Keweenaw",1,0,2007-01-01,6
"31804","2007-01-01","Phelps","Maury",1,0,2007-01-01,6
"31805","2007-01-01","Phelps","York County",1,0,2007-01-01,6
"31806","2007-01-01","Phelps","Hardin",1,0,2007-01-01,6
"31807","2007-01-01","Phelps","Hocking",1,0,2007-01-01,6
"31808","2007-01-01","Phelps","Marion",1,0,2007-01-01,6
"31809","2007-01-01","Phelps","Houghton",1,0,2007-01-01,6
"31810","2007-01-01","Phelps","La Côte-De-Gaspé",1,0,2007-01-01,6
"31811","2007-01-01","Phelps","Phelps",1,0,2007-01-01,6
"31812","2007-01-01","Phelps","St. Louis County",1,0,2007-01-01,6
"31813","2007-01-01","Phelps","Taney",1,0,2007-01-01,6
"31814","2007-01-01","Phelps","Newton",1,0,2007-01-01,6
"31815","2007-01-01","Phelps","Pulaski",1,0,2007-01-01,6
"31816","2007-01-01","Phelps","Lewis",1,0,2007-01-01,6
"31817","2007-01-01","Phelps","Warren",1,0,2007-01-01,6
"31818","2007-01-01","Phelps","Edmonson",1,0,2007-01-01,6
"31819","2007-01-01","Phelps","Lee",1,0,2007-01-01,6
"31820","2007-01-01","Phelps","Rockcastle",1,0,2007-01-01,6
"31821","2007-01-01","Phelps","Carter",1,0,2007-01-01,6
"31822","2007-01-01","Phelps","Letcher",1,0,2007-01-01,6
"31823","2007-01-01","Phelps","Meade",1,0,2007-01-01,6
"31824","2007-01-01","Phelps","Washington",1,0,2007-01-01,6
"31825","2007-01-01","Phelps","Haliburton County",1,0,2007-01-01,6
"31826","2007-01-01","Phelps","Fairfield",1,0,2007-01-01,6
"31827","2007-01-01","Phelps","Wise",1,0,2007-01-01,6
"31828","2007-01-01","Phelps","Kings County",1,0,2007-01-01,6
"31829","2007-01-01","Phelps","Nipissing District (Part 1 Of)",1,0,2007-01-01,6
"31830","2007-01-01","Phelps","Halton Regional Municipality",1,0,2007-01-01,6
"31831","2007-01-01","Phelps","Oxford",1,0,2007-01-01,6
"31832","2007-01-01","Phelps","Saint John County",1,0,2007-01-01,6
"31833","2007-01-01","Phelps","Roanoke",1,0,2007-01-01,6
"31834","2007-01-01","Phelps","Crawford",1,0,2007-01-01,6
"31835","2007-01-01","Phelps","Monroe",1,0,2007-01-01,6
"31836","2007-01-01","Phelps","Montgomery",1,0,2007-01-01,6
"31837","2007-01-01","Phelps","Smyth",1,0,2007-01-01,6
"31838","2007-01-01","Phelps","Luzerne",1,0,2007-01-01,6
"31839","2007-01-01","Phelps","Centre",1,0,2007-01-01,6
"31840","2007-01-01","Phelps","Putnam",1,0,2007-01-01,6
"31841","2007-01-01","Phelps","Giles",1,0,2007-01-01,6
"31842","2007-01-01","Phelps","Hartford",1,0,2007-01-01,6
"31843","2007-01-01","Phelps","Hamilton",1,0,2007-01-01,6
"31844","2007-01-01","Phelps","Morris",1,0,2007-01-01,6
"31845","2007-01-01","Phelps","Orange",1,0,2007-01-01,6
"31846","2007-01-01","Phelps","Blair",1,0,2007-01-01,6
"31847","2007-01-01","Phelps","Les Collines-De-L'Outaouais",1,0,2007-01-01,6
"31848","2007-01-01","Phelps","Greenbrier",1,0,2007-01-01,6
"31849","2007-01-01","Phelps","Sullivan",1,0,2007-01-01,6
"31850","2007-01-01","Phelps","Hastings County",1,0,2007-01-01,6
"31851","2007-01-01","Phelps","Huntingdon",1,0,2007-01-01,6
"31852","2007-01-01","Phelps","Hancock",1,0,2007-01-01,6
"31853","2007-01-01","Phelps","Clearfield",1,0,2007-01-01,6
"31854","2007-01-01","Phelps","Colchester County",1,0,2007-01-01,6
"31855","2007-01-01","Phelps","Cuyahoga",1,0,2007-01-01,6
"31856","2007-01-01","Phelps","Westmorland County",1,0,2007-01-01,6
"31857","2007-01-01","Phelps","Franklin",1,0,2007-01-01,6
"31858","2007-01-01","Phelps","Ulster",1,0,2007-01-01,6
"31859","2007-01-01","Phelps","Bennington",1,0,2007-01-01,6
"31860","2007-01-01","Phelps","Rowan",1,0,2007-01-01,6
"31861","2007-01-01","La Côte-De-Gaspé","Ontonagon",1,0,2007-01-01,6
"31862","2007-01-01","La Côte-De-Gaspé","Keweenaw",1,0,2007-01-01,6
"31863","2007-01-01","La Côte-De-Gaspé","Maury",1,0,2007-01-01,6
"31864","2007-01-01","La Côte-De-Gaspé","York County",1,0,2007-01-01,6
"31865","2007-01-01","La Côte-De-Gaspé","Hardin",1,0,2007-01-01,6
"31866","2007-01-01","La Côte-De-Gaspé","Hocking",1,0,2007-01-01,6
"31867","2007-01-01","La Côte-De-Gaspé","Marion",1,0,2007-01-01,6
"31868","2007-01-01","La Côte-De-Gaspé","Houghton",1,0,2007-01-01,6
"31869","2007-01-01","La Côte-De-Gaspé","La Côte-De-Gaspé",1,0,2007-01-01,6
"31870","2007-01-01","La Côte-De-Gaspé","Phelps",1,0,2007-01-01,6
"31871","2007-01-01","La Côte-De-Gaspé","St. Louis County",1,0,2007-01-01,6
"31872","2007-01-01","La Côte-De-Gaspé","Taney",1,0,2007-01-01,6
"31873","2007-01-01","La Côte-De-Gaspé","Newton",1,0,2007-01-01,6
"31874","2007-01-01","La Côte-De-Gaspé","Pulaski",1,0,2007-01-01,6
"31875","2007-01-01","La Côte-De-Gaspé","Lewis",1,0,2007-01-01,6
"31876","2007-01-01","La Côte-De-Gaspé","Warren",1,0,2007-01-01,6
"31877","2007-01-01","La Côte-De-Gaspé","Edmonson",1,0,2007-01-01,6
"31878","2007-01-01","La Côte-De-Gaspé","Lee",1,0,2007-01-01,6
"31879","2007-01-01","La Côte-De-Gaspé","Rockcastle",1,0,2007-01-01,6
"31880","2007-01-01","La Côte-De-Gaspé","Carter",1,0,2007-01-01,6
"31881","2007-01-01","La Côte-De-Gaspé","Letcher",1,0,2007-01-01,6
"31882","2007-01-01","La Côte-De-Gaspé","Meade",1,0,2007-01-01,6
"31883","2007-01-01","La Côte-De-Gaspé","Washington",1,0,2007-01-01,6
"31884","2007-01-01","La Côte-De-Gaspé","Haliburton County",1,0,2007-01-01,6
"31885","2007-01-01","La Côte-De-Gaspé","Fairfield",1,0,2007-01-01,6
"31886","2007-01-01","La Côte-De-Gaspé","Wise",1,0,2007-01-01,6
"31887","2007-01-01","La Côte-De-Gaspé","Kings County",1,0,2007-01-01,6
"31888","2007-01-01","La Côte-De-Gaspé","Nipissing District (Part 1 Of)",1,0,2007-01-01,6
"31889","2007-01-01","La Côte-De-Gaspé","Halton Regional Municipality",1,0,2007-01-01,6
"31890","2007-01-01","La Côte-De-Gaspé","Oxford",1,0,2007-01-01,6
"31891","2007-01-01","La Côte-De-Gaspé","Saint John County",1,0,2007-01-01,6
"31892","2007-01-01","La Côte-De-Gaspé","Roanoke",1,0,2007-01-01,6
"31893","2007-01-01","La Côte-De-Gaspé","Crawford",1,0,2007-01-01,6
"31894","2007-01-01","La Côte-De-Gaspé","Monroe",1,0,2007-01-01,6
"31895","2007-01-01","La Côte-De-Gaspé","Montgomery",1,0,2007-01-01,6
"31896","2007-01-01","La Côte-De-Gaspé","Smyth",1,0,2007-01-01,6
"31897","2007-01-01","La Côte-De-Gaspé","Luzerne",1,0,2007-01-01,6
"31898","2007-01-01","La Côte-De-Gaspé","Centre",1,0,2007-01-01,6
"31899","2007-01-01","La Côte-De-Gaspé","Putnam",1,0,2007-01-01,6
"31900","2007-01-01","La Côte-De-Gaspé","Giles",1,0,2007-01-01,6
"31901","2007-01-01","La Côte-De-Gaspé","Hartford",1,0,2007-01-01,6
"31902","2007-01-01","La Côte-De-Gaspé","Hamilton",1,0,2007-01-01,6
"31903","2007-01-01","La Côte-De-Gaspé","Morris",1,0,2007-01-01,6
"31904","2007-01-01","La Côte-De-Gaspé","Orange",1,0,2007-01-01,6
"31905","2007-01-01","La Côte-De-Gaspé","Blair",1,0,2007-01-01,6
"31906","2007-01-01","La Côte-De-Gaspé","Les Collines-De-L'Outaouais",1,0,2007-01-01,6
"31907","2007-01-01","La Côte-De-Gaspé","Greenbrier",1,0,2007-01-01,6
"31908","2007-01-01","La Côte-De-Gaspé","Sullivan",1,0,2007-01-01,6
"31909","2007-01-01","La Côte-De-Gaspé","Hastings County",1,0,2007-01-01,6
"31910","2007-01-01","La Côte-De-Gaspé","Huntingdon",1,0,2007-01-01,6
"31911","2007-01-01","La Côte-De-Gaspé","Hancock",1,0,2007-01-01,6
"31912","2007-01-01","La Côte-De-Gaspé","Clearfield",1,0,2007-01-01,6
"31913","2007-01-01","La Côte-De-Gaspé","Colchester County",1,0,2007-01-01,6
"31914","2007-01-01","La Côte-De-Gaspé","Cuyahoga",1,0,2007-01-01,6
"31915","2007-01-01","La Côte-De-Gaspé","Westmorland County",1,0,2007-01-01,6
"31916","2007-01-01","La Côte-De-Gaspé","Franklin",1,0,2007-01-01,6
"31917","2007-01-01","La Côte-De-Gaspé","Ulster",1,0,2007-01-01,6
"31918","2007-01-01","La Côte-De-Gaspé","Bennington",1,0,2007-01-01,6
"31919","2007-01-01","La Côte-De-Gaspé","Rowan",1,0,2007-01-01,6
"31920","2007-01-01","Houghton","Ontonagon",1,0,2007-01-01,6
"31921","2007-01-01","Houghton","Keweenaw",1,0,2007-01-01,6
"31922","2007-01-01","Houghton","Maury",1,0,2007-01-01,6
"31923","2007-01-01","Houghton","York County",1,0,2007-01-01,6
"31924","2007-01-01","Houghton","Hardin",1,0,2007-01-01,6
"31925","2007-01-01","Houghton","Hocking",1,0,2007-01-01,6
"31926","2007-01-01","Houghton","Marion",1,0,2007-01-01,6
"31927","2007-01-01","Houghton","Houghton",1,0,2007-01-01,6
"31928","2007-01-01","Houghton","La Côte-De-Gaspé",1,0,2007-01-01,6
"31929","2007-01-01","Houghton","Phelps",1,0,2007-01-01,6
"31930","2007-01-01","Houghton","St. Louis County",1,0,2007-01-01,6
"31931","2007-01-01","Houghton","Taney",1,0,2007-01-01,6
"31932","2007-01-01","Houghton","Newton",1,0,2007-01-01,6
"31933","2007-01-01","Houghton","Pulaski",1,0,2007-01-01,6
"31934","2007-01-01","Houghton","Lewis",1,0,2007-01-01,6
"31935","2007-01-01","Houghton","Warren",1,0,2007-01-01,6
"31936","2007-01-01","Houghton","Edmonson",1,0,2007-01-01,6
"31937","2007-01-01","Houghton","Lee",1,0,2007-01-01,6
"31938","2007-01-01","Houghton","Rockcastle",1,0,2007-01-01,6
"31939","2007-01-01","Houghton","Carter",1,0,2007-01-01,6
"31940","2007-01-01","Houghton","Letcher",1,0,2007-01-01,6
"31941","2007-01-01","Houghton","Meade",1,0,2007-01-01,6
"31942","2007-01-01","Houghton","Washington",1,0,2007-01-01,6
"31943","2007-01-01","Houghton","Haliburton County",1,0,2007-01-01,6
"31944","2007-01-01","Houghton","Fairfield",1,0,2007-01-01,6
"31945","2007-01-01","Houghton","Wise",1,0,2007-01-01,6
"31946","2007-01-01","Houghton","Kings County",1,0,2007-01-01,6
"31947","2007-01-01","Houghton","Nipissing District (Part 1 Of)",1,0,2007-01-01,6
"31948","2007-01-01","Houghton","Halton Regional Municipality",1,0,2007-01-01,6
"31949","2007-01-01","Houghton","Oxford",1,0,2007-01-01,6
"31950","2007-01-01","Houghton","Saint John County",1,0,2007-01-01,6
"31951","2007-01-01","Houghton","Roanoke",1,0,2007-01-01,6
"31952","2007-01-01","Houghton","Crawford",1,0,2007-01-01,6
"31953","2007-01-01","Houghton","Monroe",1,0,2007-01-01,6
"31954","2007-01-01","Houghton","Montgomery",1,0,2007-01-01,6
"31955","2007-01-01","Houghton","Smyth",1,0,2007-01-01,6
"31956","2007-01-01","Houghton","Luzerne",1,0,2007-01-01,6
"31957","2007-01-01","Houghton","Centre",1,0,2007-01-01,6
"31958","2007-01-01","Houghton","Putnam",1,0,2007-01-01,6
"31959","2007-01-01","Houghton","Giles",1,0,2007-01-01,6
"31960","2007-01-01","Houghton","Hartford",1,0,2007-01-01,6
"31961","2007-01-01","Houghton","Hamilton",1,0,2007-01-01,6
"31962","2007-01-01","Houghton","Morris",1,0,2007-01-01,6
"31963","2007-01-01","Houghton","Orange",1,0,2007-01-01,6
"31964","2007-01-01","Houghton","Blair",1,0,2007-01-01,6
"31965","2007-01-01","Houghton","Les Collines-De-L'Outaouais",1,0,2007-01-01,6
"31966","2007-01-01","Houghton","Greenbrier",1,0,2007-01-01,6
"31967","2007-01-01","Houghton","Sullivan",1,0,2007-01-01,6
"31968","2007-01-01","Houghton","Hastings County",1,0,2007-01-01,6
"31969","2007-01-01","Houghton","Huntingdon",1,0,2007-01-01,6
"31970","2007-01-01","Houghton","Hancock",1,0,2007-01-01,6
"31971","2007-01-01","Houghton","Clearfield",1,0,2007-01-01,6
"31972","2007-01-01","Houghton","Colchester County",1,0,2007-01-01,6
"31973","2007-01-01","Houghton","Cuyahoga",1,0,2007-01-01,6
"31974","2007-01-01","Houghton","Westmorland County",1,0,2007-01-01,6
"31975","2007-01-01","Houghton","Franklin",1,0,2007-01-01,6
"31976","2007-01-01","Houghton","Ulster",1,0,2007-01-01,6
"31977","2007-01-01","Houghton","Bennington",1,0,2007-01-01,6
"31978","2007-01-01","Houghton","Rowan",1,0,2007-01-01,6
"31979","2007-01-01","Taney","Ontonagon",1,0,2007-01-01,6
"31980","2007-01-01","Taney","Keweenaw",1,0,2007-01-01,6
"31981","2007-01-01","Taney","Maury",1,0,2007-01-01,6
"31982","2007-01-01","Taney","York County",1,0,2007-01-01,6
"31983","2007-01-01","Taney","Hardin",1,0,2007-01-01,6
"31984","2007-01-01","Taney","Hocking",1,0,2007-01-01,6
"31985","2007-01-01","Taney","Marion",1,0,2007-01-01,6
"31986","2007-01-01","Taney","Houghton",1,0,2007-01-01,6
"31987","2007-01-01","Taney","La Côte-De-Gaspé",1,0,2007-01-01,6
"31988","2007-01-01","Taney","Phelps",1,0,2007-01-01,6
"31989","2007-01-01","Taney","St. Louis County",1,0,2007-01-01,6
"31990","2007-01-01","Taney","Taney",1,0,2007-01-01,6
"31991","2007-01-01","Taney","Newton",1,0,2007-01-01,6
"31992","2007-01-01","Taney","Pulaski",1,0,2007-01-01,6
"31993","2007-01-01","Taney","Lewis",1,0,2007-01-01,6
"31994","2007-01-01","Taney","Warren",1,0,2007-01-01,6
"31995","2007-01-01","Taney","Edmonson",1,0,2007-01-01,6
"31996","2007-01-01","Taney","Lee",1,0,2007-01-01,6
"31997","2007-01-01","Taney","Rockcastle",1,0,2007-01-01,6
"31998","2007-01-01","Taney","Carter",1,0,2007-01-01,6
"31999","2007-01-01","Taney","Letcher",1,0,2007-01-01,6
"32000","2007-01-01","Taney","Meade",1,0,2007-01-01,6
"32001","2007-01-01","Taney","Washington",1,0,2007-01-01,6
