Loglikelihood,theta,ID
-1286.0035212172188,0.7,114
-1286.2230666107794,0.7,115
-1286.4413425291566,0.7,116
-1286.6583423480738,0.7,117
-1286.8740601925413,0.7,118
-1287.0884909061872,0.7,119
-1287.3016300241181,0.7,120
-1287.5134737495637,0.7,121
-1287.7240189140052,0.7,122
-1287.9332629709454,0.7,123
-1288.1412039563488,0.7,124
-1288.3478404670145,0.7,125
-1288.553171643548,0.7,126
-1288.7571971346497,0.7,127
-1288.959917092017,0.7,128
-1289.1613321315708,0.7,129
-1289.3614433243463,0.7,130
-1289.5602521713188,0.7,131
-1289.7577605843364,0.7,132
-1289.9539708675456,0.7,133
-1290.1488856991705,0.7,134
-1290.3425081139142,0.7,135
-1290.5348414871946,0.7,136
-1290.7258895097943,0.7,137
-1290.915656188152,0.7,138
-1291.1041458127108,0.7,139
-1291.2913629538061,0.7,140
-1291.4773124399117,0.7,141
-1291.6619993484828,0.7,142
-1291.845428992328,0.7,143
-1292.0276069026747,0.7,144
-1292.2085388235032,0.7,145
-1292.3882306878636,0.7,146
-1292.5666886218517,0.7,147
-1292.7439189225447,0.7,148
-1292.9199280469709,0.7,149
-1293.0947226114554,0.7,150
-1293.2683093685616,0.7,151
-1293.4406952083723,0.7,152
-1293.6118871442156,0.7,153
-1293.78189230406,0.7,154
-1293.9507179207483,0.7,155
-1294.1183713303542,0.7,156
-1294.284859957708,0.7,157
-1294.4501913097097,0.7,158
-1294.6143729712746,0.7,159
-1294.777412597308,0.7,160
-1294.9393179018005,0.7,161
-1295.100096660663,0.7,162
-1295.2597566953962,0.7,163
-1295.4183058766132,0.7,164
-1295.5757521076698,0.7,165
-1295.732103333181,0.7,166
-1295.8873675211846,0.7,167
-1296.0415526654917,0.7,168
-1296.194666779517,0.7,169
-1296.3467178905232,0.7,170
-1296.4977140380156,0.7,171
-1296.6476632668628,0.7,172
-1296.796573623381,0.7,173
-1296.944453158385,0.7,174
-1297.0913099124973,0.7,175
-1297.2371519215567,0.7,176
-1297.381987211216,0.7,177
-1297.5258237927849,0.7,178
-1297.6686696596967,0.7,179
-1297.8105327892224,0.7,180
-1297.951421135466,0.7,181
-1298.091342626705,0.7,182
-1298.2303051678866,0.7,183
-1298.3683166339083,0.7,184
-1298.5053848683785,0.7,185
-1298.6415176853056,0.7,186
-1298.776722861529,0.7,187
-1298.91100813826,0.7,188
-1299.0443812203314,0.7,189
-1299.176849773042,0.7,190
-1299.3084214200796,0.7,191
-1299.4391037446321,0.7,192
-1299.568904287327,0.7,193
-1299.697830542991,0.7,194
-1299.8258899604302,0.7,195
-1299.9530899465826,0.7,196
-1300.0794378558267,0.7,197
-1300.2049409976303,0.7,198
-1300.329606632408,0.7,199
-1300.4534419677072,0.7,200
